"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Dec 24 01:25:53 GMT 2022","Sat Dec 24 01:25:56 GMT 2022","3355","","","","","","Validate Council Output -- @1.8 Testing : CheshireEastCouncil",""
"broken","Sat Dec 24 01:28:21 GMT 2022","Sat Dec 24 01:28:21 GMT 2022","2","","","","","","Validate Council Output -- @1.28 Testing : WakefieldCityCouncil",""
"passed","Sat Dec 24 01:26:13 GMT 2022","Sat Dec 24 01:28:08 GMT 2022","114131","","","","","","Validate Council Output -- @1.15 Testing : LeedsCityCouncil",""
"passed","Sat Dec 24 01:26:00 GMT 2022","Sat Dec 24 01:26:05 GMT 2022","5096","","","","","","Validate Council Output -- @1.11 Testing : DurhamCouncil",""
"broken","Sat Dec 24 01:28:21 GMT 2022","Sat Dec 24 01:28:21 GMT 2022","2","","","","","","Validate Council Output -- @1.26 Testing : StockportBoroughCouncil",""
"passed","Sat Dec 24 01:25:56 GMT 2022","Sat Dec 24 01:26:00 GMT 2022","3509","","","","","","Validate Council Output -- @1.10 Testing : DoncasterCouncil",""
"broken","Sat Dec 24 01:25:56 GMT 2022","Sat Dec 24 01:25:56 GMT 2022","1","","","","","","Validate Council Output -- @1.9 Testing : CrawleyBoroughCouncil",""
"passed","Sat Dec 24 01:28:36 GMT 2022","Sat Dec 24 01:28:40 GMT 2022","4072","","","","","","Validate Council Output -- @1.33 Testing : WindsorAndMaidenheadCouncil",""
"broken","Sat Dec 24 01:28:21 GMT 2022","Sat Dec 24 01:28:23 GMT 2022","1817","","","","","","Validate Council Output -- @1.29 Testing : WarwickDistrictCouncil",""
"passed","Sat Dec 24 01:26:05 GMT 2022","Sat Dec 24 01:26:13 GMT 2022","8311","","","","","","Validate Council Output -- @1.13 Testing : FenlandDistrictCouncil",""
"broken","Sat Dec 24 01:28:19 GMT 2022","Sat Dec 24 01:28:21 GMT 2022","2103","","","","","","Validate Council Output -- @1.24 Testing : SouthTynesideCouncil",""
"broken","Sat Dec 24 01:28:12 GMT 2022","Sat Dec 24 01:28:12 GMT 2022","2","","","","","","Validate Council Output -- @1.20 Testing : NewcastleCityCouncil",""
"passed","Sat Dec 24 01:28:12 GMT 2022","Sat Dec 24 01:28:14 GMT 2022","1688","","","","","","Validate Council Output -- @1.22 Testing : SouthAyrshireCouncil",""
"broken","Sat Dec 24 01:28:21 GMT 2022","Sat Dec 24 01:28:21 GMT 2022","2","","","","","","Validate Council Output -- @1.27 Testing : TorridgeDistrictCouncil",""
"passed","Sat Dec 24 01:28:23 GMT 2022","Sat Dec 24 01:28:27 GMT 2022","4879","","","","","","Validate Council Output -- @1.30 Testing : WaverleyBoroughCouncil",""
"broken","Sat Dec 24 01:26:13 GMT 2022","Sat Dec 24 01:26:13 GMT 2022","2","","","","","","Validate Council Output -- @1.14 Testing : HuntingdonDistrictCouncil",""
"passed","Sat Dec 24 01:28:34 GMT 2022","Sat Dec 24 01:28:36 GMT 2022","2340","","","","","","Validate Council Output -- @1.32 Testing : WiganBoroughCouncil",""
"passed","Sat Dec 24 01:28:08 GMT 2022","Sat Dec 24 01:28:11 GMT 2022","3406","","","","","","Validate Council Output -- @1.16 Testing : ManchesterCityCouncil",""
"passed","Sat Dec 24 01:28:11 GMT 2022","Sat Dec 24 01:28:12 GMT 2022","1338","","","","","","Validate Council Output -- @1.17 Testing : MidSussexDistrictCouncil",""
"broken","Sat Dec 24 01:25:52 GMT 2022","Sat Dec 24 01:25:53 GMT 2022","610","","","","","","Validate Council Output -- @1.7 Testing : CastlepointDistrictCouncil",""
"broken","Sat Dec 24 01:25:40 GMT 2022","Sat Dec 24 01:25:42 GMT 2022","1283","","","","","","Validate Council Output -- @1.2 Testing : BexleyCouncil",""
"broken","Sat Dec 24 01:25:42 GMT 2022","Sat Dec 24 01:25:42 GMT 2022","3","","","","","","Validate Council Output -- @1.4 Testing : BoltonCouncil",""
