"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 06 04:05:07 GMT 2022","Sat Aug 06 04:05:11 GMT 2022","4526","","","","","","Validate Council Output -- @1.12 Testing : SouthTynesideCouncil",""
"passed","Sat Aug 06 04:05:11 GMT 2022","Sat Aug 06 04:05:14 GMT 2022","2645","","","","","","Validate Council Output -- @1.17 Testing : WarwickDistrictCouncil",""
"broken","Sat Aug 06 04:05:11 GMT 2022","Sat Aug 06 04:05:11 GMT 2022","1","","","","","","Validate Council Output -- @1.14 Testing : StockportBoroughCouncil",""
"passed","Sat Aug 06 04:02:37 GMT 2022","Sat Aug 06 04:02:39 GMT 2022","1988","","","","","","Validate Council Output -- @1.3 Testing : CastlepointDistrictCouncil",""
"passed","Sat Aug 06 04:05:05 GMT 2022","Sat Aug 06 04:05:07 GMT 2022","1933","","","","","","Validate Council Output -- @1.9 Testing : MidSussexDistrictCouncil",""
"broken","Sat Aug 06 04:05:07 GMT 2022","Sat Aug 06 04:05:07 GMT 2022","1","","","","","","Validate Council Output -- @1.11 Testing : NewcastleCityCouncil",""
"passed","Sat Aug 06 04:02:33 GMT 2022","Sat Aug 06 04:02:37 GMT 2022","4090","","","","","","Validate Council Output -- @1.2 Testing : CardiffCouncil",""
"broken","Sat Aug 06 04:05:11 GMT 2022","Sat Aug 06 04:05:11 GMT 2022","2","","","","","","Validate Council Output -- @1.13 Testing : StHelensBC",""
"passed","Sat Aug 06 04:02:41 GMT 2022","Sat Aug 06 04:05:05 GMT 2022","144175","","","","","","Validate Council Output -- @1.8 Testing : LeedsCityCouncil",""
"broken","Sat Aug 06 04:05:11 GMT 2022","Sat Aug 06 04:05:11 GMT 2022","1","","","","","","Validate Council Output -- @1.16 Testing : WakefieldCityCouncil",""
"passed","Sat Aug 06 04:05:14 GMT 2022","Sat Aug 06 04:05:17 GMT 2022","3509","","","","","","Validate Council Output -- @1.19 Testing : YorkCouncil",""
"broken","Sat Aug 06 04:02:41 GMT 2022","Sat Aug 06 04:02:41 GMT 2022","1","","","","","","Validate Council Output -- @1.5 Testing : CrawleyBoroughCouncil",""
"broken","Sat Aug 06 04:05:14 GMT 2022","Sat Aug 06 04:05:14 GMT 2022","2","","","","","","Validate Council Output -- @1.18 Testing : WiganBoroughCouncil",""
"broken","Sat Aug 06 04:05:07 GMT 2022","Sat Aug 06 04:05:07 GMT 2022","2","","","","","","Validate Council Output -- @1.10 Testing : NELincs",""
"passed","Sat Aug 06 04:02:39 GMT 2022","Sat Aug 06 04:02:41 GMT 2022","1993","","","","","","Validate Council Output -- @1.4 Testing : CheshireEastCouncil",""
"broken","Sat Aug 06 04:05:11 GMT 2022","Sat Aug 06 04:05:11 GMT 2022","2","","","","","","Validate Council Output -- @1.15 Testing : TorridgeDistrictCouncil",""
"broken","Sat Aug 06 04:02:41 GMT 2022","Sat Aug 06 04:02:41 GMT 2022","2","","","","","","Validate Council Output -- @1.6 Testing : EastDevonDC",""
"broken","Sat Aug 06 04:02:41 GMT 2022","Sat Aug 06 04:02:41 GMT 2022","1","","","","","","Validate Council Output -- @1.7 Testing : HuntingdonDistrictCouncil",""
"passed","Sat Aug 06 04:02:31 GMT 2022","Sat Aug 06 04:02:33 GMT 2022","1254","","","","","","Validate Council Output -- @1.1 Testing : BlackburnCouncil",""
