"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Feb 18 01:48:46 GMT 2023","Sat Feb 18 01:48:50 GMT 2023","3453","","","","","","Validate Council Output -- @1.28 Testing : NorthTynesideCouncil",""
"passed","Sat Feb 18 01:45:53 GMT 2023","Sat Feb 18 01:46:01 GMT 2023","8399","","","","","","Validate Council Output -- @1.10 Testing : CroydonCouncil",""
"passed","Sat Feb 18 01:46:07 GMT 2023","Sat Feb 18 01:46:11 GMT 2023","4348","","","","","","Validate Council Output -- @1.12 Testing : DurhamCouncil",""
"broken","Sat Feb 18 01:46:17 GMT 2023","Sat Feb 18 01:46:17 GMT 2023","2","","","","","","Validate Council Output -- @1.16 Testing : GlasgowCityCouncil",""
"passed","Sat Feb 18 01:45:33 GMT 2023","Sat Feb 18 01:45:42 GMT 2023","8425","","","","","","Validate Council Output -- @1.6 Testing : CardiffCouncil",""
"passed","Sat Feb 18 01:48:33 GMT 2023","Sat Feb 18 01:48:40 GMT 2023","6048","","","","","","Validate Council Output -- @1.20 Testing : ManchesterCityCouncil",""
"broken","Sat Feb 18 01:48:59 GMT 2023","Sat Feb 18 01:48:59 GMT 2023","1","","","","","","Validate Council Output -- @1.33 Testing : StockportBoroughCouncil",""
"broken","Sat Feb 18 01:46:17 GMT 2023","Sat Feb 18 01:46:17 GMT 2023","2","","","","","","Validate Council Output -- @1.17 Testing : HuntingdonDistrictCouncil",""
"broken","Sat Feb 18 01:48:41 GMT 2023","Sat Feb 18 01:48:41 GMT 2023","2","","","","","","Validate Council Output -- @1.22 Testing : NELincs",""
"passed","Sat Feb 18 01:46:17 GMT 2023","Sat Feb 18 01:48:30 GMT 2023","132854","","","","","","Validate Council Output -- @1.18 Testing : LeedsCityCouncil",""
"passed","Sat Feb 18 01:48:30 GMT 2023","Sat Feb 18 01:48:33 GMT 2023","3480","","","","","","Validate Council Output -- @1.19 Testing : MaldonDistrictCouncil",""
"passed","Sat Feb 18 01:46:13 GMT 2023","Sat Feb 18 01:46:17 GMT 2023","3665","","","","","","Validate Council Output -- @1.15 Testing : FenlandDistrictCouncil",""
"passed","Sat Feb 18 01:51:35 GMT 2023","Sat Feb 18 01:51:39 GMT 2023","3779","","","","","","Validate Council Output -- @1.43 Testing : WindsorAndMaidenheadCouncil",""
"broken","Sat Feb 18 01:43:47 GMT 2023","Sat Feb 18 01:43:47 GMT 2023","2","","","","","","Validate Council Output -- @1.4 Testing : BoltonCouncil",""
"passed","Sat Feb 18 01:51:17 GMT 2023","Sat Feb 18 01:51:19 GMT 2023","1982","","","","","","Validate Council Output -- @1.39 Testing : WarwickDistrictCouncil",""
"passed","Sat Feb 18 01:48:41 GMT 2023","Sat Feb 18 01:48:43 GMT 2023","1730","","","","","","Validate Council Output -- @1.25 Testing : EastNorthamptonshireCouncil",""
"passed","Sat Feb 18 01:49:03 GMT 2023","Sat Feb 18 01:49:05 GMT 2023","2083","","","","","","Validate Council Output -- @1.36 Testing : TorbayCouncil",""
"broken","Sat Feb 18 01:45:42 GMT 2023","Sat Feb 18 01:45:42 GMT 2023","525","","","","","","Validate Council Output -- @1.7 Testing : CastlepointDistrictCouncil",""
"passed","Sat Feb 18 01:51:19 GMT 2023","Sat Feb 18 01:51:25 GMT 2023","6010","","","","","","Validate Council Output -- @1.40 Testing : WaverleyBoroughCouncil",""
"broken","Sat Feb 18 01:48:41 GMT 2023","Sat Feb 18 01:48:41 GMT 2023","2","","","","","","Validate Council Output -- @1.24 Testing : NewcastleCityCouncil",""
"broken","Sat Feb 18 01:48:59 GMT 2023","Sat Feb 18 01:48:59 GMT 2023","2","","","","","","Validate Council Output -- @1.32 Testing : StHelensBC",""
"broken","Sat Feb 18 01:49:05 GMT 2023","Sat Feb 18 01:49:05 GMT 2023","2","","","","","","Validate Council Output -- @1.37 Testing : TorridgeDistrictCouncil",""
"broken","Sat Feb 18 01:49:05 GMT 2023","Sat Feb 18 01:51:17 GMT 2023","131404","","","","","","Validate Council Output -- @1.38 Testing : ValeofGlamorganCouncil",""
"passed","Sat Feb 18 01:51:39 GMT 2023","Sat Feb 18 01:51:43 GMT 2023","4766","","","","","","Validate Council Output -- @1.44 Testing : YorkCouncil",""
"passed","Sat Feb 18 01:43:45 GMT 2023","Sat Feb 18 01:43:47 GMT 2023","1737","","","","","","Validate Council Output -- @1.2 Testing : BexleyCouncil",""
"broken","Sat Feb 18 01:43:47 GMT 2023","Sat Feb 18 01:43:47 GMT 2023","293","","","","","","Validate Council Output -- @1.3 Testing : BlackburnCouncil",""
"passed","Sat Feb 18 01:51:25 GMT 2023","Sat Feb 18 01:51:32 GMT 2023","6976","","","","","","Validate Council Output -- @1.41 Testing : WealdenDistrictCouncil",""
"passed","Sat Feb 18 01:51:32 GMT 2023","Sat Feb 18 01:51:35 GMT 2023","3127","","","","","","Validate Council Output -- @1.42 Testing : WiganBoroughCouncil",""
"passed","Sat Feb 18 01:48:59 GMT 2023","Sat Feb 18 01:49:00 GMT 2023","1300","","","","","","Validate Council Output -- @1.34 Testing : TamesideMBCouncil",""
"broken","Sat Feb 18 01:48:41 GMT 2023","Sat Feb 18 01:48:41 GMT 2023","1","","","","","","Validate Council Output -- @1.23 Testing : NewarkAndSherwoodDC",""
"broken","Sat Feb 18 01:45:53 GMT 2023","Sat Feb 18 01:45:53 GMT 2023","2","","","","","","Validate Council Output -- @1.9 Testing : CrawleyBoroughCouncil",""
"passed","Sat Feb 18 01:43:47 GMT 2023","Sat Feb 18 01:45:33 GMT 2023","105875","","","","","","Validate Council Output -- @1.5 Testing : BristolCityCouncil",""
"broken","Sat Feb 18 01:48:57 GMT 2023","Sat Feb 18 01:48:59 GMT 2023","2026","","","","","","Validate Council Output -- @1.31 Testing : SouthTynesideCouncil",""
"passed","Sat Feb 18 01:48:52 GMT 2023","Sat Feb 18 01:48:57 GMT 2023","4511","","","","","","Validate Council Output -- @1.30 Testing : SouthOxfordshireCouncil",""
"broken","Sat Feb 18 01:46:11 GMT 2023","Sat Feb 18 01:46:11 GMT 2023","2","","","","","","Validate Council Output -- @1.13 Testing : EastDevonDC",""
"passed","Sat Feb 18 01:49:00 GMT 2023","Sat Feb 18 01:49:03 GMT 2023","3155","","","","","","Validate Council Output -- @1.35 Testing : TonbridgeAndMallingBC",""
"passed","Sat Feb 18 01:48:40 GMT 2023","Sat Feb 18 01:48:41 GMT 2023","1780","","","","","","Validate Council Output -- @1.21 Testing : MidSussexDistrictCouncil",""
"passed","Sat Feb 18 01:48:50 GMT 2023","Sat Feb 18 01:48:52 GMT 2023","2508","","","","","","Validate Council Output -- @1.29 Testing : SouthAyrshireCouncil",""
"passed","Sat Feb 18 01:48:43 GMT 2023","Sat Feb 18 01:48:46 GMT 2023","3163","","","","","","Validate Council Output -- @1.27 Testing : NorthSomersetCouncil",""
"passed","Sat Feb 18 01:45:42 GMT 2023","Sat Feb 18 01:45:53 GMT 2023","10809","","","","","","Validate Council Output -- @1.8 Testing : CheshireEastCouncil",""
"passed","Sat Feb 18 01:46:01 GMT 2023","Sat Feb 18 01:46:07 GMT 2023","5701","","","","","","Validate Council Output -- @1.11 Testing : DoncasterCouncil",""
"broken","Sat Feb 18 01:46:11 GMT 2023","Sat Feb 18 01:46:13 GMT 2023","2078","","","","","","Validate Council Output -- @1.14 Testing : EastRidingCouncil",""
"passed","Sat Feb 18 01:43:43 GMT 2023","Sat Feb 18 01:43:45 GMT 2023","2337","","","","","","Validate Council Output -- @1.1 Testing : BCPCouncil",""
"broken","Sat Feb 18 01:48:43 GMT 2023","Sat Feb 18 01:48:43 GMT 2023","2","","","","","","Validate Council Output -- @1.26 Testing : NorthLanarkshireCouncil",""
