"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Aug 19 02:26:37 GMT 2022","Fri Aug 19 02:26:37 GMT 2022","2","","","","","","Validate Council Output -- @1.14 Testing : StockportBoroughCouncil",""
"broken","Fri Aug 19 02:26:33 GMT 2022","Fri Aug 19 02:26:33 GMT 2022","2","","","","","","Validate Council Output -- @1.10 Testing : NELincs",""
"passed","Fri Aug 19 02:24:05 GMT 2022","Fri Aug 19 02:24:07 GMT 2022","2524","","","","","","Validate Council Output -- @1.1 Testing : BlackburnCouncil",""
"passed","Fri Aug 19 02:24:16 GMT 2022","Fri Aug 19 02:26:32 GMT 2022","135395","","","","","","Validate Council Output -- @1.8 Testing : LeedsCityCouncil",""
"broken","Fri Aug 19 02:26:39 GMT 2022","Fri Aug 19 02:26:39 GMT 2022","1","","","","","","Validate Council Output -- @1.18 Testing : WiganBoroughCouncil",""
"passed","Fri Aug 19 02:26:39 GMT 2022","Fri Aug 19 02:26:43 GMT 2022","3939","","","","","","Validate Council Output -- @1.19 Testing : YorkCouncil",""
"broken","Fri Aug 19 02:24:16 GMT 2022","Fri Aug 19 02:24:16 GMT 2022","2","","","","","","Validate Council Output -- @1.7 Testing : HuntingdonDistrictCouncil",""
"passed","Fri Aug 19 02:24:07 GMT 2022","Fri Aug 19 02:24:11 GMT 2022","3679","","","","","","Validate Council Output -- @1.2 Testing : CardiffCouncil",""
"passed","Fri Aug 19 02:26:37 GMT 2022","Fri Aug 19 02:26:39 GMT 2022","1446","","","","","","Validate Council Output -- @1.17 Testing : WarwickDistrictCouncil",""
"broken","Fri Aug 19 02:24:16 GMT 2022","Fri Aug 19 02:24:16 GMT 2022","1","","","","","","Validate Council Output -- @1.6 Testing : EastDevonDC",""
"broken","Fri Aug 19 02:26:37 GMT 2022","Fri Aug 19 02:26:37 GMT 2022","1","","","","","","Validate Council Output -- @1.15 Testing : TorridgeDistrictCouncil",""
"passed","Fri Aug 19 02:26:33 GMT 2022","Fri Aug 19 02:26:37 GMT 2022","4197","","","","","","Validate Council Output -- @1.12 Testing : SouthTynesideCouncil",""
"passed","Fri Aug 19 02:24:12 GMT 2022","Fri Aug 19 02:24:16 GMT 2022","4406","","","","","","Validate Council Output -- @1.4 Testing : CheshireEastCouncil",""
"broken","Fri Aug 19 02:24:11 GMT 2022","Fri Aug 19 02:24:12 GMT 2022","734","","","","","","Validate Council Output -- @1.3 Testing : CastlepointDistrictCouncil",""
"passed","Fri Aug 19 02:26:32 GMT 2022","Fri Aug 19 02:26:33 GMT 2022","1484","","","","","","Validate Council Output -- @1.9 Testing : MidSussexDistrictCouncil",""
"broken","Fri Aug 19 02:26:37 GMT 2022","Fri Aug 19 02:26:37 GMT 2022","2","","","","","","Validate Council Output -- @1.13 Testing : StHelensBC",""
"broken","Fri Aug 19 02:26:33 GMT 2022","Fri Aug 19 02:26:33 GMT 2022","1","","","","","","Validate Council Output -- @1.11 Testing : NewcastleCityCouncil",""
"broken","Fri Aug 19 02:26:37 GMT 2022","Fri Aug 19 02:26:37 GMT 2022","2","","","","","","Validate Council Output -- @1.16 Testing : WakefieldCityCouncil",""
"broken","Fri Aug 19 02:24:16 GMT 2022","Fri Aug 19 02:24:16 GMT 2022","2","","","","","","Validate Council Output -- @1.5 Testing : CrawleyBoroughCouncil",""
