"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 22 02:26:47 GMT 2022","Sat Oct 22 02:28:54 GMT 2022","127002","","","","","","Validate Council Output -- @1.9 Testing : LeedsCityCouncil",""
"broken","Sat Oct 22 02:26:47 GMT 2022","Sat Oct 22 02:26:47 GMT 2022","2","","","","","","Validate Council Output -- @1.7 Testing : EastDevonDC",""
"passed","Sat Oct 22 02:29:15 GMT 2022","Sat Oct 22 02:29:19 GMT 2022","4378","","","","","","Validate Council Output -- @1.23 Testing : YorkCouncil",""
"broken","Sat Oct 22 02:26:41 GMT 2022","Sat Oct 22 02:26:42 GMT 2022","475","","","","","","Validate Council Output -- @1.4 Testing : CastlepointDistrictCouncil",""
"passed","Sat Oct 22 02:29:00 GMT 2022","Sat Oct 22 02:29:01 GMT 2022","1387","","","","","","Validate Council Output -- @1.11 Testing : MidSussexDistrictCouncil",""
"passed","Sat Oct 22 02:28:54 GMT 2022","Sat Oct 22 02:29:00 GMT 2022","6197","","","","","","Validate Council Output -- @1.10 Testing : ManchesterCityCouncil",""
"broken","Sat Oct 22 02:29:03 GMT 2022","Sat Oct 22 02:29:03 GMT 2022","2","","","","","","Validate Council Output -- @1.18 Testing : WakefieldCityCouncil",""
"passed","Sat Oct 22 02:29:03 GMT 2022","Sat Oct 22 02:29:05 GMT 2022","1862","","","","","","Validate Council Output -- @1.19 Testing : WarwickDistrictCouncil",""
"passed","Sat Oct 22 02:26:42 GMT 2022","Sat Oct 22 02:26:47 GMT 2022","4825","","","","","","Validate Council Output -- @1.5 Testing : CheshireEastCouncil",""
"broken","Sat Oct 22 02:26:47 GMT 2022","Sat Oct 22 02:26:47 GMT 2022","1","","","","","","Validate Council Output -- @1.6 Testing : CrawleyBoroughCouncil",""
"broken","Sat Oct 22 02:26:47 GMT 2022","Sat Oct 22 02:26:47 GMT 2022","1","","","","","","Validate Council Output -- @1.8 Testing : HuntingdonDistrictCouncil",""
"passed","Sat Oct 22 02:26:23 GMT 2022","Sat Oct 22 02:26:26 GMT 2022","2570","","","","","","Validate Council Output -- @1.1 Testing : BlackburnCouncil",""
"broken","Sat Oct 22 02:29:11 GMT 2022","Sat Oct 22 02:29:11 GMT 2022","2","","","","","","Validate Council Output -- @1.21 Testing : WiganBoroughCouncil",""
"passed","Sat Oct 22 02:29:11 GMT 2022","Sat Oct 22 02:29:15 GMT 2022","3787","","","","","","Validate Council Output -- @1.22 Testing : WindsorAndMaidenheadCouncil",""
"passed","Sat Oct 22 02:26:35 GMT 2022","Sat Oct 22 02:26:41 GMT 2022","6436","","","","","","Validate Council Output -- @1.3 Testing : CardiffCouncil",""
"broken","Sat Oct 22 02:29:01 GMT 2022","Sat Oct 22 02:29:01 GMT 2022","2","","","","","","Validate Council Output -- @1.12 Testing : NELincs",""
"passed","Sat Oct 22 02:29:05 GMT 2022","Sat Oct 22 02:29:11 GMT 2022","6312","","","","","","Validate Council Output -- @1.20 Testing : WaverleyBoroughCouncil",""
"broken","Sat Oct 22 02:29:03 GMT 2022","Sat Oct 22 02:29:03 GMT 2022","1","","","","","","Validate Council Output -- @1.15 Testing : StHelensBC",""
"broken","Sat Oct 22 02:29:03 GMT 2022","Sat Oct 22 02:29:03 GMT 2022","2","","","","","","Validate Council Output -- @1.16 Testing : StockportBoroughCouncil",""
"broken","Sat Oct 22 02:29:03 GMT 2022","Sat Oct 22 02:29:03 GMT 2022","1","","","","","","Validate Council Output -- @1.17 Testing : TorridgeDistrictCouncil",""
"broken","Sat Oct 22 02:29:01 GMT 2022","Sat Oct 22 02:29:01 GMT 2022","2","","","","","","Validate Council Output -- @1.13 Testing : NewcastleCityCouncil",""
"broken","Sat Oct 22 02:29:01 GMT 2022","Sat Oct 22 02:29:03 GMT 2022","1736","","","","","","Validate Council Output -- @1.14 Testing : SouthTynesideCouncil",""
"passed","Sat Oct 22 02:26:26 GMT 2022","Sat Oct 22 02:26:35 GMT 2022","9225","","","","","","Validate Council Output -- @1.2 Testing : BristolCityCouncil",""
