"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 01 01:58:38 GMT 2023","Wed Mar 01 01:58:42 GMT 2023","3736","","","","","","Validate Council Output [StockportBoroughCouncil]",""
"failed","Wed Mar 01 01:54:54 GMT 2023","Wed Mar 01 01:54:54 GMT 2023","4","","","","","","Validate Council Output [CrawleyBoroughCouncil]",""
"failed","Wed Mar 01 01:55:49 GMT 2023","Wed Mar 01 01:55:54 GMT 2023","4600","","","","","","Validate Council Output [KingstonUponThamesCouncil]",""
"passed","Wed Mar 01 01:54:35 GMT 2023","Wed Mar 01 01:54:38 GMT 2023","2382","","","","","","Validate Council Output [BoltonCouncil]",""
"passed","Wed Mar 01 01:59:51 GMT 2023","Wed Mar 01 01:59:59 GMT 2023","8125","","","","","","Validate Council Output [WealdenDistrictCouncil]",""
"passed","Wed Mar 01 01:55:23 GMT 2023","Wed Mar 01 01:55:26 GMT 2023","3283","","","","","","Validate Council Output [ErewashBoroughCouncil]",""
"passed","Wed Mar 01 01:59:40 GMT 2023","Wed Mar 01 01:59:45 GMT 2023","5052","","","","","","Validate Council Output [NewarkAndSherwoodDC]",""
"passed","Wed Mar 01 01:55:09 GMT 2023","Wed Mar 01 01:55:14 GMT 2023","5075","","","","","","Validate Council Output [EastDevonDC]",""
"passed","Wed Mar 01 01:59:10 GMT 2023","Wed Mar 01 01:59:17 GMT 2023","7317","","","","","","Validate Council Output [ValeofGlamorganCouncil]",""
"failed","Wed Mar 01 01:57:48 GMT 2023","Wed Mar 01 01:57:49 GMT 2023","1004","","","","","","Validate Council Output [NorthKestevenDistrictCouncil]",""
"failed","Wed Mar 01 01:54:33 GMT 2023","Wed Mar 01 01:54:33 GMT 2023","44","","","","","","Validate Council Output [ChelmsfordCityCouncil]",""
"passed","Wed Mar 01 01:55:43 GMT 2023","Wed Mar 01 01:55:49 GMT 2023","5947","","","","","","Validate Council Output [HuntingdonDistrictCouncil]",""
"passed","Wed Mar 01 01:59:16 GMT 2023","Wed Mar 01 01:59:21 GMT 2023","4129","","","","","","Validate Council Output [LondonBoroughHounslow]",""
"failed","Wed Mar 01 01:54:54 GMT 2023","Wed Mar 01 01:54:54 GMT 2023","4","","","","","","Validate Council Output [CroydonCouncil]",""
"failed","Wed Mar 01 01:58:35 GMT 2023","Wed Mar 01 01:58:38 GMT 2023","2628","","","","","","Validate Council Output [SouthTynesideCouncil]",""
"passed","Wed Mar 01 01:58:38 GMT 2023","Wed Mar 01 01:58:38 GMT 2023","785","","","","","","Validate Council Output [StHelensBC]",""
"passed","Wed Mar 01 01:59:07 GMT 2023","Wed Mar 01 01:59:10 GMT 2023","3126","","","","","","Validate Council Output [TorridgeDistrictCouncil]",""
"passed","Wed Mar 01 01:59:21 GMT 2023","Wed Mar 01 01:59:24 GMT 2023","3461","","","","","","Validate Council Output [MaldonDistrictCouncil]",""
"passed","Wed Mar 01 01:54:30 GMT 2023","Wed Mar 01 01:54:32 GMT 2023","2566","","","","","","Validate Council Output [BCPCouncil]",""
"passed","Wed Mar 01 01:55:14 GMT 2023","Wed Mar 01 01:55:16 GMT 2023","2600","","","","","","Validate Council Output [EastNorthamptonshireCouncil]",""
"passed","Wed Mar 01 01:58:22 GMT 2023","Wed Mar 01 01:58:23 GMT 2023","974","","","","","","Validate Council Output [SouthLanarkshireCouncil]",""
"passed","Wed Mar 01 01:54:38 GMT 2023","Wed Mar 01 01:56:24 GMT 2023","105811","","","","","","Validate Council Output [BristolCityCouncil]",""
"passed","Wed Mar 01 01:54:33 GMT 2023","Wed Mar 01 01:54:35 GMT 2023","1728","","","","","","Validate Council Output [CheshireEastCouncil]",""
"passed","Wed Mar 01 01:54:35 GMT 2023","Wed Mar 01 01:54:54 GMT 2023","19416","","","","","","Validate Council Output [Chilterns]",""
"failed","Wed Mar 01 01:54:32 GMT 2023","Wed Mar 01 01:54:33 GMT 2023","927","","","","","","Validate Council Output [CharnwoodBoroughCouncil]",""
"passed","Wed Mar 01 01:57:49 GMT 2023","Wed Mar 01 01:57:50 GMT 2023","1443","","","","","","Validate Council Output [NorthLanarkshireCouncil]",""
"passed","Wed Mar 01 01:58:26 GMT 2023","Wed Mar 01 01:58:35 GMT 2023","9221","","","","","","Validate Council Output [SouthOxfordshireCouncil]",""
"failed","Wed Mar 01 01:58:04 GMT 2023","Wed Mar 01 01:58:05 GMT 2023","914","","","","","","Validate Council Output [SheffieldCityCouncil]",""
"failed","Wed Mar 01 01:56:35 GMT 2023","Wed Mar 01 01:57:23 GMT 2023","47892","","","","","","Validate Council Output [NewcastleCityCouncil]",""
"passed","Wed Mar 01 01:57:50 GMT 2023","Wed Mar 01 01:57:52 GMT 2023","1848","","","","","","Validate Council Output [NorthLincolnshireCouncil]",""
"passed","Wed Mar 01 01:58:47 GMT 2023","Wed Mar 01 01:58:54 GMT 2023","7327","","","","","","Validate Council Output [TonbridgeAndMallingBC]",""
"passed","Wed Mar 01 01:55:16 GMT 2023","Wed Mar 01 01:55:23 GMT 2023","6724","","","","","","Validate Council Output [EastRidingCouncil]",""
