"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Oct 23 02:37:14 GMT 2022","Sun Oct 23 02:37:14 GMT 2022","2","","","","","","Validate Council Output -- @1.8 Testing : HuntingdonDistrictCouncil",""
"passed","Sun Oct 23 02:37:01 GMT 2022","Sun Oct 23 02:37:08 GMT 2022","6917","","","","","","Validate Council Output -- @1.2 Testing : BristolCityCouncil",""
"broken","Sun Oct 23 02:39:29 GMT 2022","Sun Oct 23 02:39:29 GMT 2022","2","","","","","","Validate Council Output -- @1.13 Testing : NewcastleCityCouncil",""
"broken","Sun Oct 23 02:39:29 GMT 2022","Sun Oct 23 02:39:30 GMT 2022","1606","","","","","","Validate Council Output -- @1.14 Testing : SouthTynesideCouncil",""
"broken","Sun Oct 23 02:37:12 GMT 2022","Sun Oct 23 02:37:12 GMT 2022","384","","","","","","Validate Council Output -- @1.4 Testing : CastlepointDistrictCouncil",""
"passed","Sun Oct 23 02:39:21 GMT 2022","Sun Oct 23 02:39:27 GMT 2022","5886","","","","","","Validate Council Output -- @1.10 Testing : ManchesterCityCouncil",""
"broken","Sun Oct 23 02:39:29 GMT 2022","Sun Oct 23 02:39:29 GMT 2022","1","","","","","","Validate Council Output -- @1.12 Testing : NELincs",""
"broken","Sun Oct 23 02:37:14 GMT 2022","Sun Oct 23 02:37:14 GMT 2022","1","","","","","","Validate Council Output -- @1.6 Testing : CrawleyBoroughCouncil",""
"broken","Sun Oct 23 02:37:14 GMT 2022","Sun Oct 23 02:37:14 GMT 2022","2","","","","","","Validate Council Output -- @1.7 Testing : EastDevonDC",""
"broken","Sun Oct 23 02:39:30 GMT 2022","Sun Oct 23 02:39:30 GMT 2022","2","","","","","","Validate Council Output -- @1.16 Testing : StockportBoroughCouncil",""
"passed","Sun Oct 23 02:39:27 GMT 2022","Sun Oct 23 02:39:29 GMT 2022","1544","","","","","","Validate Council Output -- @1.11 Testing : MidSussexDistrictCouncil",""
"passed","Sun Oct 23 02:39:38 GMT 2022","Sun Oct 23 02:39:42 GMT 2022","3903","","","","","","Validate Council Output -- @1.22 Testing : WindsorAndMaidenheadCouncil",""
"passed","Sun Oct 23 02:39:30 GMT 2022","Sun Oct 23 02:39:32 GMT 2022","1844","","","","","","Validate Council Output -- @1.19 Testing : WarwickDistrictCouncil",""
"passed","Sun Oct 23 02:37:12 GMT 2022","Sun Oct 23 02:37:14 GMT 2022","1975","","","","","","Validate Council Output -- @1.5 Testing : CheshireEastCouncil",""
"passed","Sun Oct 23 02:39:32 GMT 2022","Sun Oct 23 02:39:38 GMT 2022","6321","","","","","","Validate Council Output -- @1.20 Testing : WaverleyBoroughCouncil",""
"passed","Sun Oct 23 02:37:14 GMT 2022","Sun Oct 23 02:39:21 GMT 2022","126866","","","","","","Validate Council Output -- @1.9 Testing : LeedsCityCouncil",""
"passed","Sun Oct 23 02:39:42 GMT 2022","Sun Oct 23 02:39:47 GMT 2022","4592","","","","","","Validate Council Output -- @1.23 Testing : YorkCouncil",""
"broken","Sun Oct 23 02:39:30 GMT 2022","Sun Oct 23 02:39:30 GMT 2022","1","","","","","","Validate Council Output -- @1.17 Testing : TorridgeDistrictCouncil",""
"passed","Sun Oct 23 02:36:58 GMT 2022","Sun Oct 23 02:37:01 GMT 2022","2648","","","","","","Validate Council Output -- @1.1 Testing : BlackburnCouncil",""
"broken","Sun Oct 23 02:39:38 GMT 2022","Sun Oct 23 02:39:38 GMT 2022","2","","","","","","Validate Council Output -- @1.21 Testing : WiganBoroughCouncil",""
"broken","Sun Oct 23 02:39:30 GMT 2022","Sun Oct 23 02:39:30 GMT 2022","2","","","","","","Validate Council Output -- @1.15 Testing : StHelensBC",""
"broken","Sun Oct 23 02:39:30 GMT 2022","Sun Oct 23 02:39:30 GMT 2022","2","","","","","","Validate Council Output -- @1.18 Testing : WakefieldCityCouncil",""
"passed","Sun Oct 23 02:37:08 GMT 2022","Sun Oct 23 02:37:12 GMT 2022","3951","","","","","","Validate Council Output -- @1.3 Testing : CardiffCouncil",""
