"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Jan 06 18:42:25 GMT 2023","Fri Jan 06 18:42:25 GMT 2023","2","","","","","","Validate Council Output -- @1.4 Testing : BoltonCouncil",""
"broken","Fri Jan 06 18:46:49 GMT 2023","Fri Jan 06 18:46:49 GMT 2023","2","","","","","","Validate Council Output -- @1.27 Testing : TorridgeDistrictCouncil",""
"passed","Fri Jan 06 18:46:57 GMT 2023","Fri Jan 06 18:47:01 GMT 2023","4211","","","","","","Validate Council Output -- @1.31 Testing : WealdenDistrictCouncil",""
"passed","Fri Jan 06 18:47:06 GMT 2023","Fri Jan 06 18:47:10 GMT 2023","3767","","","","","","Validate Council Output -- @1.33 Testing : WindsorAndMaidenheadCouncil",""
"passed","Fri Jan 06 18:42:21 GMT 2023","Fri Jan 06 18:42:23 GMT 2023","2220","","","","","","Validate Council Output -- @1.1 Testing : BCPCouncil",""
"broken","Fri Jan 06 18:46:47 GMT 2023","Fri Jan 06 18:46:49 GMT 2023","2592","","","","","","Validate Council Output -- @1.24 Testing : SouthTynesideCouncil",""
"broken","Fri Jan 06 18:42:23 GMT 2023","Fri Jan 06 18:42:25 GMT 2023","1875","","","","","","Validate Council Output -- @1.2 Testing : BexleyCouncil",""
"passed","Fri Jan 06 18:47:10 GMT 2023","Fri Jan 06 18:47:12 GMT 2023","1680","","","","","","Validate Council Output -- @1.34 Testing : YorkCouncil",""
"broken","Fri Jan 06 18:46:49 GMT 2023","Fri Jan 06 18:46:49 GMT 2023","3","","","","","","Validate Council Output -- @1.25 Testing : StHelensBC",""
"broken","Fri Jan 06 18:46:35 GMT 2023","Fri Jan 06 18:46:35 GMT 2023","2","","","","","","Validate Council Output -- @1.20 Testing : NewcastleCityCouncil",""
"passed","Fri Jan 06 18:46:51 GMT 2023","Fri Jan 06 18:46:57 GMT 2023","5642","","","","","","Validate Council Output -- @1.30 Testing : WaverleyBoroughCouncil",""
"passed","Fri Jan 06 18:47:01 GMT 2023","Fri Jan 06 18:47:06 GMT 2023","4887","","","","","","Validate Council Output -- @1.32 Testing : WiganBoroughCouncil",""
"broken","Fri Jan 06 18:46:49 GMT 2023","Fri Jan 06 18:46:49 GMT 2023","2","","","","","","Validate Council Output -- @1.26 Testing : StockportBoroughCouncil",""
"passed","Fri Jan 06 18:46:34 GMT 2023","Fri Jan 06 18:46:35 GMT 2023","1753","","","","","","Validate Council Output -- @1.17 Testing : MidSussexDistrictCouncil",""
"passed","Fri Jan 06 18:42:57 GMT 2023","Fri Jan 06 18:46:29 GMT 2023","211623","","","","","","Validate Council Output -- @1.15 Testing : LeedsCityCouncil",""
