"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 28 01:37:01 GMT 2022","Wed Dec 28 01:37:03 GMT 2022","2229","","","","","","Validate Council Output -- @1.8 Testing : CheshireEastCouncil",""
"passed","Wed Dec 28 01:37:03 GMT 2022","Wed Dec 28 01:37:07 GMT 2022","3383","","","","","","Validate Council Output -- @1.10 Testing : DoncasterCouncil",""
"passed","Wed Dec 28 01:40:03 GMT 2022","Wed Dec 28 01:40:05 GMT 2022","2084","","","","","","Validate Council Output -- @1.22 Testing : SouthAyrshireCouncil",""
"broken","Wed Dec 28 01:36:49 GMT 2022","Wed Dec 28 01:36:49 GMT 2022","2","","","","","","Validate Council Output -- @1.4 Testing : BoltonCouncil",""
"passed","Wed Dec 28 01:36:55 GMT 2022","Wed Dec 28 01:37:00 GMT 2022","5113","","","","","","Validate Council Output -- @1.6 Testing : CardiffCouncil",""
"passed","Wed Dec 28 01:36:44 GMT 2022","Wed Dec 28 01:36:46 GMT 2022","1962","","","","","","Validate Council Output -- @1.1 Testing : BCPCouncil",""
"passed","Wed Dec 28 01:36:49 GMT 2022","Wed Dec 28 01:36:55 GMT 2022","6764","","","","","","Validate Council Output -- @1.5 Testing : BristolCityCouncil",""
"passed","Wed Dec 28 01:41:50 GMT 2022","Wed Dec 28 01:41:54 GMT 2022","3637","","","","","","Validate Council Output -- @1.33 Testing : WindsorAndMaidenheadCouncil",""
"broken","Wed Dec 28 01:37:03 GMT 2022","Wed Dec 28 01:37:03 GMT 2022","1","","","","","","Validate Council Output -- @1.9 Testing : CrawleyBoroughCouncil",""
"passed","Wed Dec 28 01:37:18 GMT 2022","Wed Dec 28 01:39:57 GMT 2022","158763","","","","","","Validate Council Output -- @1.15 Testing : LeedsCityCouncil",""
"passed","Wed Dec 28 01:40:05 GMT 2022","Wed Dec 28 01:40:10 GMT 2022","5419","","","","","","Validate Council Output -- @1.23 Testing : SouthOxfordshireCouncil",""
"broken","Wed Dec 28 01:40:12 GMT 2022","Wed Dec 28 01:40:12 GMT 2022","1","","","","","","Validate Council Output -- @1.27 Testing : TorridgeDistrictCouncil",""
"broken","Wed Dec 28 01:40:12 GMT 2022","Wed Dec 28 01:40:15 GMT 2022","2387","","","","","","Validate Council Output -- @1.29 Testing : WarwickDistrictCouncil",""
"broken","Wed Dec 28 01:36:48 GMT 2022","Wed Dec 28 01:36:49 GMT 2022","535","","","","","","Validate Council Output -- @1.3 Testing : BlackburnCouncil",""
"passed","Wed Dec 28 01:37:12 GMT 2022","Wed Dec 28 01:37:18 GMT 2022","6045","","","","","","Validate Council Output -- @1.13 Testing : FenlandDistrictCouncil",""
"passed","Wed Dec 28 01:39:57 GMT 2022","Wed Dec 28 01:40:01 GMT 2022","4421","","","","","","Validate Council Output -- @1.16 Testing : ManchesterCityCouncil",""
"passed","Wed Dec 28 01:41:48 GMT 2022","Wed Dec 28 01:41:50 GMT 2022","2838","","","","","","Validate Council Output -- @1.32 Testing : WiganBoroughCouncil",""
"broken","Wed Dec 28 01:37:18 GMT 2022","Wed Dec 28 01:37:18 GMT 2022","2","","","","","","Validate Council Output -- @1.14 Testing : HuntingdonDistrictCouncil",""
"passed","Wed Dec 28 01:41:54 GMT 2022","Wed Dec 28 01:41:58 GMT 2022","3660","","","","","","Validate Council Output -- @1.34 Testing : YorkCouncil",""
"broken","Wed Dec 28 01:40:03 GMT 2022","Wed Dec 28 01:40:03 GMT 2022","2","","","","","","Validate Council Output -- @1.18 Testing : NELincs",""
"broken","Wed Dec 28 01:40:03 GMT 2022","Wed Dec 28 01:40:03 GMT 2022","2","","","","","","Validate Council Output -- @1.21 Testing : NorthLanarkshireCouncil",""
"broken","Wed Dec 28 01:40:10 GMT 2022","Wed Dec 28 01:40:12 GMT 2022","2257","","","","","","Validate Council Output -- @1.24 Testing : SouthTynesideCouncil",""
"broken","Wed Dec 28 01:40:03 GMT 2022","Wed Dec 28 01:40:03 GMT 2022","1","","","","","","Validate Council Output -- @1.20 Testing : NewcastleCityCouncil",""
"broken","Wed Dec 28 01:40:12 GMT 2022","Wed Dec 28 01:40:12 GMT 2022","2","","","","","","Validate Council Output -- @1.25 Testing : StHelensBC",""
"broken","Wed Dec 28 01:40:12 GMT 2022","Wed Dec 28 01:40:12 GMT 2022","2","","","","","","Validate Council Output -- @1.28 Testing : WakefieldCityCouncil",""
"passed","Wed Dec 28 01:41:40 GMT 2022","Wed Dec 28 01:41:48 GMT 2022","7428","","","","","","Validate Council Output -- @1.31 Testing : WealdenDistrictCouncil",""
"broken","Wed Dec 28 01:40:12 GMT 2022","Wed Dec 28 01:40:12 GMT 2022","2","","","","","","Validate Council Output -- @1.26 Testing : StockportBoroughCouncil",""
"passed","Wed Dec 28 01:40:01 GMT 2022","Wed Dec 28 01:40:03 GMT 2022","1672","","","","","","Validate Council Output -- @1.17 Testing : MidSussexDistrictCouncil",""
"broken","Wed Dec 28 01:37:12 GMT 2022","Wed Dec 28 01:37:12 GMT 2022","2","","","","","","Validate Council Output -- @1.12 Testing : EastDevonDC",""
"broken","Wed Dec 28 01:36:46 GMT 2022","Wed Dec 28 01:36:48 GMT 2022","1866","","","","","","Validate Council Output -- @1.2 Testing : BexleyCouncil",""
"passed","Wed Dec 28 01:40:15 GMT 2022","Wed Dec 28 01:41:40 GMT 2022","85340","","","","","","Validate Council Output -- @1.30 Testing : WaverleyBoroughCouncil",""
"broken","Wed Dec 28 01:40:03 GMT 2022","Wed Dec 28 01:40:03 GMT 2022","2","","","","","","Validate Council Output -- @1.19 Testing : NewarkAndSherwoodDC",""
"passed","Wed Dec 28 01:37:07 GMT 2022","Wed Dec 28 01:37:12 GMT 2022","4930","","","","","","Validate Council Output -- @1.11 Testing : DurhamCouncil",""
"broken","Wed Dec 28 01:37:00 GMT 2022","Wed Dec 28 01:37:01 GMT 2022","753","","","","","","Validate Council Output -- @1.7 Testing : CastlepointDistrictCouncil",""
