"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 27 08:14:32 GMT 2023","Mon Feb 27 08:14:36 GMT 2023","4505","","","","","","Validate Council Output [HuntingdonDistrictCouncil]",""
"failed","Mon Feb 27 08:15:37 GMT 2023","Mon Feb 27 08:15:38 GMT 2023","897","","","","","","Validate Council Output [NorthKestevenDistrictCouncil]",""
"passed","Mon Feb 27 08:14:32 GMT 2023","Mon Feb 27 08:14:35 GMT 2023","2217","","","","","","Validate Council Output [EastRidingCouncil]",""
"passed","Mon Feb 27 08:16:09 GMT 2023","Mon Feb 27 08:16:15 GMT 2023","5577","","","","","","Validate Council Output [SouthOxfordshireCouncil]",""
"passed","Mon Feb 27 08:13:58 GMT 2023","Mon Feb 27 08:14:00 GMT 2023","1797","","","","","","Validate Council Output [CastlepointDistrictCouncil]",""
"passed","Mon Feb 27 08:14:44 GMT 2023","Mon Feb 27 08:14:52 GMT 2023","8264","","","","","","Validate Council Output [HighPeakCouncil]",""
"failed","Mon Feb 27 08:14:00 GMT 2023","Mon Feb 27 08:14:01 GMT 2023","907","","","","","","Validate Council Output [CharnwoodBoroughCouncil]",""
"passed","Mon Feb 27 08:16:21 GMT 2023","Mon Feb 27 08:16:22 GMT 2023","1082","","","","","","Validate Council Output [TamesideMBCouncil]",""
"failed","Mon Feb 27 08:14:28 GMT 2023","Mon Feb 27 08:14:29 GMT 2023","1221","","","","","","Validate Council Output [EastCambridgeshireCouncil]",""
"failed","Mon Feb 27 08:14:02 GMT 2023","Mon Feb 27 08:14:03 GMT 2023","460","","","","","","Validate Council Output [BlackburnCouncil]",""
"passed","Mon Feb 27 08:14:21 GMT 2023","Mon Feb 27 08:14:27 GMT 2023","6063","","","","","","Validate Council Output [DurhamCouncil]",""
"passed","Mon Feb 27 08:17:03 GMT 2023","Mon Feb 27 08:17:08 GMT 2023","5122","","","","","","Validate Council Output [YorkCouncil]",""
"failed","Mon Feb 27 08:14:27 GMT 2023","Mon Feb 27 08:14:28 GMT 2023","814","","","","","","Validate Council Output [DurhamCountyCouncil]",""
"passed","Mon Feb 27 08:15:39 GMT 2023","Mon Feb 27 08:15:41 GMT 2023","2303","","","","","","Validate Council Output [NorthLincolnshireCouncil]",""
"passed","Mon Feb 27 08:15:41 GMT 2023","Mon Feb 27 08:15:44 GMT 2023","2754","","","","","","Validate Council Output [NorthSomersetCouncil]",""
"failed","Mon Feb 27 08:15:52 GMT 2023","Mon Feb 27 08:15:52 GMT 2023","834","","","","","","Validate Council Output [SheffieldCityCouncil]",""
"passed","Mon Feb 27 08:14:41 GMT 2023","Mon Feb 27 08:14:44 GMT 2023","2167","","","","","","Validate Council Output [GlasgowCityCouncil]",""
"passed","Mon Feb 27 08:14:30 GMT 2023","Mon Feb 27 08:14:32 GMT 2023","2342","","","","","","Validate Council Output [EastNorthamptonshireCouncil]",""
"passed","Mon Feb 27 08:14:41 GMT 2023","Mon Feb 27 08:17:31 GMT 2023","170831","","","","","","Validate Council Output [LeedsCityCouncil]",""
"passed","Mon Feb 27 08:16:43 GMT 2023","Mon Feb 27 08:16:45 GMT 2023","2068","","","","","","Validate Council Output [WarwickDistrictCouncil]",""
"passed","Mon Feb 27 08:17:45 GMT 2023","Mon Feb 27 08:17:46 GMT 2023","1036","","","","","","Validate Council Output [NewarkAndSherwoodDC]",""
"passed","Mon Feb 27 08:15:47 GMT 2023","Mon Feb 27 08:15:52 GMT 2023","4536","","","","","","Validate Council Output [RochdaleCouncil]",""
"passed","Mon Feb 27 08:14:00 GMT 2023","Mon Feb 27 08:14:02 GMT 2023","1968","","","","","","Validate Council Output [BexleyCouncil]",""
"failed","Mon Feb 27 08:14:01 GMT 2023","Mon Feb 27 08:14:01 GMT 2023","103","","","","","","Validate Council Output [ChelmsfordCityCouncil]",""
"passed","Mon Feb 27 08:16:03 GMT 2023","Mon Feb 27 08:16:06 GMT 2023","2551","","","","","","Validate Council Output [SouthAyrshireCouncil]",""
"passed","Mon Feb 27 08:14:01 GMT 2023","Mon Feb 27 08:14:04 GMT 2023","2394","","","","","","Validate Council Output [CheshireEastCouncil]",""
"passed","Mon Feb 27 08:15:30 GMT 2023","Mon Feb 27 08:15:37 GMT 2023","7549","","","","","","Validate Council Output [NorthEastLincs]",""
"passed","Mon Feb 27 08:16:17 GMT 2023","Mon Feb 27 08:16:18 GMT 2023","743","","","","","","Validate Council Output [StHelensBC]",""
"failed","Mon Feb 27 08:14:11 GMT 2023","Mon Feb 27 08:14:13 GMT 2023","1267","","","","","","Validate Council Output [BromleyBoroughCouncil]",""
"failed","Mon Feb 27 08:15:44 GMT 2023","Mon Feb 27 08:15:47 GMT 2023","2817","","","","","","Validate Council Output [NorthTynesideCouncil]",""
"passed","Mon Feb 27 08:14:18 GMT 2023","Mon Feb 27 08:14:21 GMT 2023","3299","","","","","","Validate Council Output [DoncasterCouncil]",""
"passed","Mon Feb 27 08:16:07 GMT 2023","Mon Feb 27 08:16:09 GMT 2023","2462","","","","","","Validate Council Output [SouthNorfolkCouncil]",""
"passed","Mon Feb 27 08:14:03 GMT 2023","Mon Feb 27 08:14:05 GMT 2023","2502","","","","","","Validate Council Output [BoltonCouncil]",""
"passed","Mon Feb 27 08:16:06 GMT 2023","Mon Feb 27 08:16:07 GMT 2023","1032","","","","","","Validate Council Output [SouthLanarkshireCouncil]",""
"passed","Mon Feb 27 08:17:31 GMT 2023","Mon Feb 27 08:17:36 GMT 2023","4712","","","","","","Validate Council Output [LondonBoroughHounslow]",""
"passed","Mon Feb 27 08:15:38 GMT 2023","Mon Feb 27 08:15:39 GMT 2023","1046","","","","","","Validate Council Output [NorthLanarkshireCouncil]",""
"failed","Mon Feb 27 08:14:32 GMT 2023","Mon Feb 27 08:14:32 GMT 2023","4","","","","","","Validate Council Output [CroydonCouncil]",""
"passed","Mon Feb 27 08:14:13 GMT 2023","Mon Feb 27 08:14:18 GMT 2023","5010","","","","","","Validate Council Output [CardiffCouncil]",""
"passed","Mon Feb 27 08:15:52 GMT 2023","Mon Feb 27 08:16:03 GMT 2023","10501","","","","","","Validate Council Output [SomersetCouncil]",""
"passed","Mon Feb 27 08:17:44 GMT 2023","Mon Feb 27 08:17:45 GMT 2023","1521","","","","","","Validate Council Output [MidSussexDistrictCouncil]",""
"failed","Mon Feb 27 08:16:15 GMT 2023","Mon Feb 27 08:16:17 GMT 2023","2612","","","","","","Validate Council Output [SouthTynesideCouncil]",""
"failed","Mon Feb 27 08:16:35 GMT 2023","Mon Feb 27 08:16:43 GMT 2023","7677","","","","","","Validate Council Output [WakefieldCityCouncil]",""
"passed","Mon Feb 27 08:14:36 GMT 2023","Mon Feb 27 08:14:41 GMT 2023","4379","","","","","","Validate Council Output [KingstonUponThamesCouncil]",""
"passed","Mon Feb 27 08:16:25 GMT 2023","Mon Feb 27 08:16:28 GMT 2023","2847","","","","","","Validate Council Output [TorbayCouncil]",""
"passed","Mon Feb 27 08:16:31 GMT 2023","Mon Feb 27 08:16:35 GMT 2023","3843","","","","","","Validate Council Output [ValeofGlamorganCouncil]",""
"passed","Mon Feb 27 08:14:35 GMT 2023","Mon Feb 27 08:14:38 GMT 2023","3193","","","","","","Validate Council Output [ErewashBoroughCouncil]",""
"failed","Mon Feb 27 08:14:32 GMT 2023","Mon Feb 27 08:14:32 GMT 2023","11","","","","","","Validate Council Output [CrawleyBoroughCouncil]",""
"passed","Mon Feb 27 08:16:22 GMT 2023","Mon Feb 27 08:16:25 GMT 2023","3742","","","","","","Validate Council Output [TonbridgeAndMallingBC]",""
"passed","Mon Feb 27 08:14:29 GMT 2023","Mon Feb 27 08:14:30 GMT 2023","797","","","","","","Validate Council Output [EastDevonDC]",""
"passed","Mon Feb 27 08:16:50 GMT 2023","Mon Feb 27 08:16:54 GMT 2023","4226","","","","","","Validate Council Output [WealdenDistrictCouncil]",""
"passed","Mon Feb 27 08:14:38 GMT 2023","Mon Feb 27 08:14:41 GMT 2023","3696","","","","","","Validate Council Output [FenlandDistrictCouncil]",""
"passed","Mon Feb 27 08:16:28 GMT 2023","Mon Feb 27 08:16:31 GMT 2023","2708","","","","","","Validate Council Output [TorridgeDistrictCouncil]",""
"passed","Mon Feb 27 08:16:18 GMT 2023","Mon Feb 27 08:16:21 GMT 2023","2594","","","","","","Validate Council Output [StockportBoroughCouncil]",""
"passed","Mon Feb 27 08:16:58 GMT 2023","Mon Feb 27 08:17:03 GMT 2023","4217","","","","","","Validate Council Output [WindsorAndMaidenheadCouncil]",""
"passed","Mon Feb 27 08:16:54 GMT 2023","Mon Feb 27 08:16:58 GMT 2023","4266","","","","","","Validate Council Output [WiganBoroughCouncil]",""
"passed","Mon Feb 27 08:14:05 GMT 2023","Mon Feb 27 08:14:11 GMT 2023","5831","","","","","","Validate Council Output [BristolCityCouncil]",""
"passed","Mon Feb 27 08:14:04 GMT 2023","Mon Feb 27 08:14:32 GMT 2023","27873","","","","","","Validate Council Output [Chilterns]",""
"failed","Mon Feb 27 08:14:52 GMT 2023","Mon Feb 27 08:15:30 GMT 2023","37643","","","","","","Validate Council Output [NewcastleCityCouncil]",""
"passed","Mon Feb 27 08:17:36 GMT 2023","Mon Feb 27 08:17:40 GMT 2023","3997","","","","","","Validate Council Output [MaldonDistrictCouncil]",""
"passed","Mon Feb 27 08:16:45 GMT 2023","Mon Feb 27 08:16:50 GMT 2023","5121","","","","","","Validate Council Output [WaverleyBoroughCouncil]",""
"passed","Mon Feb 27 08:17:40 GMT 2023","Mon Feb 27 08:17:44 GMT 2023","3609","","","","","","Validate Council Output [ManchesterCityCouncil]",""
"passed","Mon Feb 27 08:13:58 GMT 2023","Mon Feb 27 08:14:00 GMT 2023","2129","","","","","","Validate Council Output [BCPCouncil]",""
