"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Feb 26 11:11:19 GMT 2023","Sun Feb 26 11:11:19 GMT 2023","100","","","","","","Validate Council Output -- @1.10 Testing : ChelmsfordCityCouncil",""
"passed","Sun Feb 26 11:11:16 GMT 2023","Sun Feb 26 11:11:18 GMT 2023","1385","","","","","","Validate Council Output -- @1.8 Testing : CastlepointDistrictCouncil",""
"broken","Sun Feb 26 11:11:55 GMT 2023","Sun Feb 26 11:11:56 GMT 2023","1162","","","","","","Validate Council Output -- @1.18 Testing : EastCambridgeshireCouncil",""
"passed","Sun Feb 26 11:17:16 GMT 2023","Sun Feb 26 11:17:17 GMT 2023","1281","","","","","","Validate Council Output -- @1.62 Testing : YorkCouncil",""
"passed","Sun Feb 26 11:12:04 GMT 2023","Sun Feb 26 11:12:08 GMT 2023","3549","","","","","","Validate Council Output -- @1.23 Testing : FenlandDistrictCouncil",""
"passed","Sun Feb 26 11:17:09 GMT 2023","Sun Feb 26 11:17:12 GMT 2023","3385","","","","","","Validate Council Output -- @1.60 Testing : WiganBoroughCouncil",""
"broken","Sun Feb 26 11:16:52 GMT 2023","Sun Feb 26 11:16:58 GMT 2023","5221","","","","","","Validate Council Output -- @1.56 Testing : WakefieldCityCouncil",""
"passed","Sun Feb 26 11:16:46 GMT 2023","Sun Feb 26 11:16:49 GMT 2023","3156","","","","","","Validate Council Output -- @1.54 Testing : TorridgeDistrictCouncil",""
"passed","Sun Feb 26 11:16:41 GMT 2023","Sun Feb 26 11:16:44 GMT 2023","3311","","","","","","Validate Council Output -- @1.52 Testing : TonbridgeAndMallingBC",""
"passed","Sun Feb 26 11:16:49 GMT 2023","Sun Feb 26 11:16:52 GMT 2023","3071","","","","","","Validate Council Output -- @1.55 Testing : ValeofGlamorganCouncil",""
"broken","Sun Feb 26 11:11:40 GMT 2023","Sun Feb 26 11:11:40 GMT 2023","15","","","","","","Validate Council Output -- @1.13 Testing : CrawleyBoroughCouncil",""
"passed","Sun Feb 26 11:16:08 GMT 2023","Sun Feb 26 11:16:10 GMT 2023","2263","","","","","","Validate Council Output -- @1.41 Testing : RochdaleCouncil",""
"passed","Sun Feb 26 11:16:28 GMT 2023","Sun Feb 26 11:16:33 GMT 2023","5454","","","","","","Validate Council Output -- @1.47 Testing : SouthOxfordshireCouncil",""
"broken","Sun Feb 26 11:11:54 GMT 2023","Sun Feb 26 11:11:55 GMT 2023","847","","","","","","Validate Council Output -- @1.17 Testing : DurhamCountyCouncil",""
"passed","Sun Feb 26 11:11:56 GMT 2023","Sun Feb 26 11:11:57 GMT 2023","812","","","","","","Validate Council Output -- @1.19 Testing : EastDevonDC",""
"passed","Sun Feb 26 11:11:59 GMT 2023","Sun Feb 26 11:12:01 GMT 2023","2079","","","","","","Validate Council Output -- @1.21 Testing : EastRidingCouncil",""
"passed","Sun Feb 26 11:16:59 GMT 2023","Sun Feb 26 11:17:05 GMT 2023","5070","","","","","","Validate Council Output -- @1.58 Testing : WaverleyBoroughCouncil",""
"passed","Sun Feb 26 11:12:23 GMT 2023","Sun Feb 26 11:15:18 GMT 2023","174670","","","","","","Validate Council Output -- @1.28 Testing : LeedsCityCouncil",""
"passed","Sun Feb 26 11:11:57 GMT 2023","Sun Feb 26 11:11:59 GMT 2023","2217","","","","","","Validate Council Output -- @1.20 Testing : EastNorthamptonshireCouncil",""
"passed","Sun Feb 26 11:15:51 GMT 2023","Sun Feb 26 11:15:53 GMT 2023","1993","","","","","","Validate Council Output -- @1.38 Testing : NorthLincolnshireCouncil",""
"passed","Sun Feb 26 11:16:36 GMT 2023","Sun Feb 26 11:16:40 GMT 2023","3080","","","","","","Validate Council Output -- @1.50 Testing : StockportBoroughCouncil",""
"passed","Sun Feb 26 11:10:40 GMT 2023","Sun Feb 26 11:10:42 GMT 2023","1796","","","","","","Validate Council Output -- @1.2 Testing : BexleyCouncil",""
"passed","Sun Feb 26 11:16:25 GMT 2023","Sun Feb 26 11:16:28 GMT 2023","2386","","","","","","Validate Council Output -- @1.46 Testing : SouthNorfolkCouncil",""
"passed","Sun Feb 26 11:12:10 GMT 2023","Sun Feb 26 11:12:17 GMT 2023","6706","","","","","","Validate Council Output -- @1.25 Testing : HighPeakCouncil",""
"passed","Sun Feb 26 11:15:50 GMT 2023","Sun Feb 26 11:15:51 GMT 2023","854","","","","","","Validate Council Output -- @1.37 Testing : NorthLanarkshireCouncil",""
"passed","Sun Feb 26 11:11:21 GMT 2023","Sun Feb 26 11:11:40 GMT 2023","19768","","","","","","Validate Council Output -- @1.12 Testing : Chilterns",""
