"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 02 01:40:50 GMT 2023","Mon Jan 02 01:40:56 GMT 2023","5919","","","","","","Validate Council Output -- @1.34 Testing : YorkCouncil",""
"passed","Mon Jan 02 01:40:29 GMT 2023","Mon Jan 02 01:40:30 GMT 2023","1642","","","","","","Validate Council Output -- @1.29 Testing : WarwickDistrictCouncil",""
"passed","Mon Jan 02 01:37:45 GMT 2023","Mon Jan 02 01:37:51 GMT 2023","6318","","","","","","Validate Council Output -- @1.5 Testing : BristolCityCouncil",""
"passed","Mon Jan 02 01:38:14 GMT 2023","Mon Jan 02 01:40:11 GMT 2023","116860","","","","","","Validate Council Output -- @1.15 Testing : LeedsCityCouncil",""
"broken","Mon Jan 02 01:40:29 GMT 2023","Mon Jan 02 01:40:29 GMT 2023","2","","","","","","Validate Council Output -- @1.25 Testing : StHelensBC",""
"passed","Mon Jan 02 01:38:00 GMT 2023","Mon Jan 02 01:38:05 GMT 2023","4553","","","","","","Validate Council Output -- @1.11 Testing : DurhamCouncil",""
"passed","Mon Jan 02 01:40:35 GMT 2023","Mon Jan 02 01:40:41 GMT 2023","5203","","","","","","Validate Council Output -- @1.31 Testing : WealdenDistrictCouncil",""
"broken","Mon Jan 02 01:40:16 GMT 2023","Mon Jan 02 01:40:16 GMT 2023","2","","","","","","Validate Council Output -- @1.21 Testing : NorthLanarkshireCouncil",""
"broken","Mon Jan 02 01:37:45 GMT 2023","Mon Jan 02 01:37:45 GMT 2023","2","","","","","","Validate Council Output -- @1.4 Testing : BoltonCouncil",""
"broken","Mon Jan 02 01:40:16 GMT 2023","Mon Jan 02 01:40:16 GMT 2023","2","","","","","","Validate Council Output -- @1.20 Testing : NewcastleCityCouncil",""
"passed","Mon Jan 02 01:37:56 GMT 2023","Mon Jan 02 01:37:58 GMT 2023","1869","","","","","","Validate Council Output -- @1.8 Testing : CheshireEastCouncil",""
"passed","Mon Jan 02 01:40:16 GMT 2023","Mon Jan 02 01:40:18 GMT 2023","1705","","","","","","Validate Council Output -- @1.22 Testing : SouthAyrshireCouncil",""
"broken","Mon Jan 02 01:37:43 GMT 2023","Mon Jan 02 01:37:44 GMT 2023","1040","","","","","","Validate Council Output -- @1.2 Testing : BexleyCouncil",""
"passed","Mon Jan 02 01:38:05 GMT 2023","Mon Jan 02 01:38:14 GMT 2023","8685","","","","","","Validate Council Output -- @1.13 Testing : FenlandDistrictCouncil",""
"broken","Mon Jan 02 01:37:55 GMT 2023","Mon Jan 02 01:37:56 GMT 2023","530","","","","","","Validate Council Output -- @1.7 Testing : CastlepointDistrictCouncil",""
"broken","Mon Jan 02 01:40:24 GMT 2023","Mon Jan 02 01:40:29 GMT 2023","4564","","","","","","Validate Council Output -- @1.24 Testing : SouthTynesideCouncil",""
"broken","Mon Jan 02 01:37:44 GMT 2023","Mon Jan 02 01:37:45 GMT 2023","386","","","","","","Validate Council Output -- @1.3 Testing : BlackburnCouncil",""
"broken","Mon Jan 02 01:38:14 GMT 2023","Mon Jan 02 01:38:14 GMT 2023","2","","","","","","Validate Council Output -- @1.14 Testing : HuntingdonDistrictCouncil",""
"passed","Mon Jan 02 01:37:51 GMT 2023","Mon Jan 02 01:37:55 GMT 2023","4191","","","","","","Validate Council Output -- @1.6 Testing : CardiffCouncil",""
"broken","Mon Jan 02 01:40:29 GMT 2023","Mon Jan 02 01:40:29 GMT 2023","2","","","","","","Validate Council Output -- @1.27 Testing : TorridgeDistrictCouncil",""
"passed","Mon Jan 02 01:40:11 GMT 2023","Mon Jan 02 01:40:14 GMT 2023","3940","","","","","","Validate Council Output -- @1.16 Testing : ManchesterCityCouncil",""
"passed","Mon Jan 02 01:40:18 GMT 2023","Mon Jan 02 01:40:24 GMT 2023","6385","","","","","","Validate Council Output -- @1.23 Testing : SouthOxfordshireCouncil",""
"passed","Mon Jan 02 01:40:15 GMT 2023","Mon Jan 02 01:40:16 GMT 2023","1568","","","","","","Validate Council Output -- @1.17 Testing : MidSussexDistrictCouncil",""
"broken","Mon Jan 02 01:40:29 GMT 2023","Mon Jan 02 01:40:29 GMT 2023","2","","","","","","Validate Council Output -- @1.28 Testing : WakefieldCityCouncil",""
"broken","Mon Jan 02 01:40:29 GMT 2023","Mon Jan 02 01:40:29 GMT 2023","2","","","","","","Validate Council Output -- @1.26 Testing : StockportBoroughCouncil",""
"broken","Mon Jan 02 01:40:16 GMT 2023","Mon Jan 02 01:40:16 GMT 2023","2","","","","","","Validate Council Output -- @1.18 Testing : NELincs",""
