"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Dec 03 01:39:35 GMT 2022","Sat Dec 03 01:39:35 GMT 2022","2","","","","","","Validate Council Output -- @1.17 Testing : NELincs",""
"passed","Sat Dec 03 01:35:29 GMT 2022","Sat Dec 03 01:35:31 GMT 2022","1985","","","","","","Validate Council Output -- @1.1 Testing : BCPCouncil",""
"broken","Sat Dec 03 01:35:51 GMT 2022","Sat Dec 03 01:35:51 GMT 2022","1","","","","","","Validate Council Output -- @1.9 Testing : CrawleyBoroughCouncil",""
"broken","Sat Dec 03 01:35:55 GMT 2022","Sat Dec 03 01:35:55 GMT 2022","2","","","","","","Validate Council Output -- @1.11 Testing : EastDevonDC",""
"passed","Sat Dec 03 01:39:33 GMT 2022","Sat Dec 03 01:39:35 GMT 2022","2329","","","","","","Validate Council Output -- @1.16 Testing : MidSussexDistrictCouncil",""
"broken","Sat Dec 03 01:35:47 GMT 2022","Sat Dec 03 01:35:48 GMT 2022","960","","","","","","Validate Council Output -- @1.7 Testing : CastlepointDistrictCouncil",""
"passed","Sat Dec 03 01:39:28 GMT 2022","Sat Dec 03 01:39:33 GMT 2022","4277","","","","","","Validate Council Output -- @1.15 Testing : ManchesterCityCouncil",""
"broken","Sat Dec 03 01:39:35 GMT 2022","Sat Dec 03 01:39:35 GMT 2022","2","","","","","","Validate Council Output -- @1.18 Testing : NewarkAndSherwoodDC",""
"passed","Sat Dec 03 01:36:07 GMT 2022","Sat Dec 03 01:39:28 GMT 2022","201830","","","","","","Validate Council Output -- @1.14 Testing : LeedsCityCouncil",""
"passed","Sat Dec 03 01:39:38 GMT 2022","Sat Dec 03 01:39:44 GMT 2022","6099","","","","","","Validate Council Output -- @1.21 Testing : SouthOxfordshireCouncil",""
"passed","Sat Dec 03 01:40:02 GMT 2022","Sat Dec 03 01:40:06 GMT 2022","3636","","","","","","Validate Council Output -- @1.30 Testing : WiganBoroughCouncil",""
"passed","Sat Dec 03 01:40:10 GMT 2022","Sat Dec 03 01:40:11 GMT 2022","1546","","","","","","Validate Council Output -- @1.32 Testing : YorkCouncil",""
"passed","Sat Dec 03 01:35:51 GMT 2022","Sat Dec 03 01:35:55 GMT 2022","3458","","","","","","Validate Council Output -- @1.10 Testing : DoncasterCouncil",""
"broken","Sat Dec 03 01:39:35 GMT 2022","Sat Dec 03 01:39:35 GMT 2022","2","","","","","","Validate Council Output -- @1.19 Testing : NewcastleCityCouncil",""
"broken","Sat Dec 03 01:39:47 GMT 2022","Sat Dec 03 01:39:47 GMT 2022","2","","","","","","Validate Council Output -- @1.24 Testing : StockportBoroughCouncil",""
"broken","Sat Dec 03 01:35:34 GMT 2022","Sat Dec 03 01:35:34 GMT 2022","2","","","","","","Validate Council Output -- @1.4 Testing : BoltonCouncil",""
"broken","Sat Dec 03 01:36:07 GMT 2022","Sat Dec 03 01:36:07 GMT 2022","2","","","","","","Validate Council Output -- @1.13 Testing : HuntingdonDistrictCouncil",""
"broken","Sat Dec 03 01:39:44 GMT 2022","Sat Dec 03 01:39:47 GMT 2022","2624","","","","","","Validate Council Output -- @1.22 Testing : SouthTynesideCouncil",""
"broken","Sat Dec 03 01:39:47 GMT 2022","Sat Dec 03 01:39:47 GMT 2022","2","","","","","","Validate Council Output -- @1.26 Testing : WakefieldCityCouncil",""
"passed","Sat Dec 03 01:39:35 GMT 2022","Sat Dec 03 01:39:38 GMT 2022","3141","","","","","","Validate Council Output -- @1.20 Testing : SouthAyrshireCouncil",""
"broken","Sat Dec 03 01:39:47 GMT 2022","Sat Dec 03 01:39:49 GMT 2022","2064","","","","","","Validate Council Output -- @1.27 Testing : WarwickDistrictCouncil",""
"passed","Sat Dec 03 01:35:34 GMT 2022","Sat Dec 03 01:35:39 GMT 2022","5686","","","","","","Validate Council Output -- @1.5 Testing : BristolCityCouncil",""
"broken","Sat Dec 03 01:35:33 GMT 2022","Sat Dec 03 01:35:34 GMT 2022","527","","","","","","Validate Council Output -- @1.3 Testing : BlackburnCouncil",""
"passed","Sat Dec 03 01:35:39 GMT 2022","Sat Dec 03 01:35:47 GMT 2022","7870","","","","","","Validate Council Output -- @1.6 Testing : CardiffCouncil",""
"passed","Sat Dec 03 01:39:49 GMT 2022","Sat Dec 03 01:39:55 GMT 2022","5494","","","","","","Validate Council Output -- @1.28 Testing : WaverleyBoroughCouncil",""
"broken","Sat Dec 03 01:35:55 GMT 2022","Sat Dec 03 01:36:07 GMT 2022","11983","","","","","","Validate Council Output -- @1.12 Testing : FenlandDistrictCouncil",""
"passed","Sat Dec 03 01:35:31 GMT 2022","Sat Dec 03 01:35:33 GMT 2022","1765","","","","","","Validate Council Output -- @1.2 Testing : BexleyCouncil",""
"broken","Sat Dec 03 01:39:47 GMT 2022","Sat Dec 03 01:39:47 GMT 2022","2","","","","","","Validate Council Output -- @1.23 Testing : StHelensBC",""
"passed","Sat Dec 03 01:39:55 GMT 2022","Sat Dec 03 01:40:02 GMT 2022","7643","","","","","","Validate Council Output -- @1.29 Testing : WealdenDistrictCouncil",""
"passed","Sat Dec 03 01:35:48 GMT 2022","Sat Dec 03 01:35:51 GMT 2022","3063","","","","","","Validate Council Output -- @1.8 Testing : CheshireEastCouncil",""
"passed","Sat Dec 03 01:40:06 GMT 2022","Sat Dec 03 01:40:10 GMT 2022","4107","","","","","","Validate Council Output -- @1.31 Testing : WindsorAndMaidenheadCouncil",""
"broken","Sat Dec 03 01:39:47 GMT 2022","Sat Dec 03 01:39:47 GMT 2022","2","","","","","","Validate Council Output -- @1.25 Testing : TorridgeDistrictCouncil",""
