"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 31 01:46:13 GMT 2023","Tue Jan 31 01:46:15 GMT 2023","2008","","","","","","Validate Council Output -- @1.1 Testing : BCPCouncil",""
"broken","Tue Jan 31 01:49:03 GMT 2023","Tue Jan 31 01:49:03 GMT 2023","2","","","","","","Validate Council Output -- @1.21 Testing : NewcastleCityCouncil",""
"broken","Tue Jan 31 01:49:22 GMT 2023","Tue Jan 31 01:51:34 GMT 2023","132021","","","","","","Validate Council Output -- @1.31 Testing : ValeofGlamorganCouncil",""
"passed","Tue Jan 31 01:51:54 GMT 2023","Tue Jan 31 01:51:59 GMT 2023","4855","","","","","","Validate Council Output -- @1.37 Testing : YorkCouncil",""
"broken","Tue Jan 31 01:49:17 GMT 2023","Tue Jan 31 01:49:19 GMT 2023","1660","","","","","","Validate Council Output -- @1.26 Testing : SouthTynesideCouncil",""
"broken","Tue Jan 31 01:49:19 GMT 2023","Tue Jan 31 01:49:19 GMT 2023","1","","","","","","Validate Council Output -- @1.28 Testing : StockportBoroughCouncil",""
"broken","Tue Jan 31 01:46:46 GMT 2023","Tue Jan 31 01:46:46 GMT 2023","2","","","","","","Validate Council Output -- @1.14 Testing : GlasgowCityCouncil",""
"broken","Tue Jan 31 01:46:16 GMT 2023","Tue Jan 31 01:46:16 GMT 2023","2","","","","","","Validate Council Output -- @1.4 Testing : BoltonCouncil",""
"broken","Tue Jan 31 01:49:03 GMT 2023","Tue Jan 31 01:49:03 GMT 2023","2","","","","","","Validate Council Output -- @1.19 Testing : NELincs",""
"broken","Tue Jan 31 01:49:22 GMT 2023","Tue Jan 31 01:49:22 GMT 2023","2","","","","","","Validate Council Output -- @1.30 Testing : TorridgeDistrictCouncil",""
"broken","Tue Jan 31 01:46:46 GMT 2023","Tue Jan 31 01:46:46 GMT 2023","2","","","","","","Validate Council Output -- @1.15 Testing : HuntingdonDistrictCouncil",""
"passed","Tue Jan 31 01:49:01 GMT 2023","Tue Jan 31 01:49:03 GMT 2023","1803","","","","","","Validate Council Output -- @1.18 Testing : MidSussexDistrictCouncil",""
"passed","Tue Jan 31 01:49:19 GMT 2023","Tue Jan 31 01:49:22 GMT 2023","3353","","","","","","Validate Council Output -- @1.29 Testing : TonbridgeAndMallingBC",""
"passed","Tue Jan 31 01:51:41 GMT 2023","Tue Jan 31 01:51:47 GMT 2023","5866","","","","","","Validate Council Output -- @1.34 Testing : WealdenDistrictCouncil",""
