"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 15 02:27:38 GMT 2022","Mon Aug 15 02:27:40 GMT 2022","1256","","","","","","Validate Council Output -- @1.19 Testing : YorkCouncil",""
"broken","Mon Aug 15 02:27:36 GMT 2022","Mon Aug 15 02:27:36 GMT 2022","3","","","","","","Validate Council Output -- @1.13 Testing : StHelensBC",""
"passed","Mon Aug 15 02:27:31 GMT 2022","Mon Aug 15 02:27:36 GMT 2022","4817","","","","","","Validate Council Output -- @1.12 Testing : SouthTynesideCouncil",""
"broken","Mon Aug 15 02:23:16 GMT 2022","Mon Aug 15 02:23:17 GMT 2022","1090","","","","","","Validate Council Output -- @1.3 Testing : CastlepointDistrictCouncil",""
"passed","Mon Aug 15 02:23:17 GMT 2022","Mon Aug 15 02:23:24 GMT 2022","6779","","","","","","Validate Council Output -- @1.4 Testing : CheshireEastCouncil",""
"passed","Mon Aug 15 02:27:30 GMT 2022","Mon Aug 15 02:27:31 GMT 2022","1619","","","","","","Validate Council Output -- @1.9 Testing : MidSussexDistrictCouncil",""
"broken","Mon Aug 15 02:27:36 GMT 2022","Mon Aug 15 02:27:36 GMT 2022","3","","","","","","Validate Council Output -- @1.14 Testing : StockportBoroughCouncil",""
"passed","Mon Aug 15 02:27:36 GMT 2022","Mon Aug 15 02:27:38 GMT 2022","2175","","","","","","Validate Council Output -- @1.17 Testing : WarwickDistrictCouncil",""
"broken","Mon Aug 15 02:27:38 GMT 2022","Mon Aug 15 02:27:38 GMT 2022","2","","","","","","Validate Council Output -- @1.18 Testing : WiganBoroughCouncil",""
"passed","Mon Aug 15 02:23:09 GMT 2022","Mon Aug 15 02:23:11 GMT 2022","1699","","","","","","Validate Council Output -- @1.1 Testing : BlackburnCouncil",""
"broken","Mon Aug 15 02:27:31 GMT 2022","Mon Aug 15 02:27:31 GMT 2022","2","","","","","","Validate Council Output -- @1.10 Testing : NELincs",""
"broken","Mon Aug 15 02:23:24 GMT 2022","Mon Aug 15 02:23:24 GMT 2022","2","","","","","","Validate Council Output -- @1.7 Testing : HuntingdonDistrictCouncil",""
"broken","Mon Aug 15 02:27:36 GMT 2022","Mon Aug 15 02:27:36 GMT 2022","2","","","","","","Validate Council Output -- @1.16 Testing : WakefieldCityCouncil",""
"broken","Mon Aug 15 02:23:24 GMT 2022","Mon Aug 15 02:23:24 GMT 2022","2","","","","","","Validate Council Output -- @1.5 Testing : CrawleyBoroughCouncil",""
"broken","Mon Aug 15 02:27:36 GMT 2022","Mon Aug 15 02:27:36 GMT 2022","2","","","","","","Validate Council Output -- @1.15 Testing : TorridgeDistrictCouncil",""
"passed","Mon Aug 15 02:23:11 GMT 2022","Mon Aug 15 02:23:16 GMT 2022","5619","","","","","","Validate Council Output -- @1.2 Testing : CardiffCouncil",""
"broken","Mon Aug 15 02:27:31 GMT 2022","Mon Aug 15 02:27:31 GMT 2022","2","","","","","","Validate Council Output -- @1.11 Testing : NewcastleCityCouncil",""
"broken","Mon Aug 15 02:23:24 GMT 2022","Mon Aug 15 02:23:24 GMT 2022","2","","","","","","Validate Council Output -- @1.6 Testing : EastDevonDC",""
"passed","Mon Aug 15 02:23:24 GMT 2022","Mon Aug 15 02:27:30 GMT 2022","245524","","","","","","Validate Council Output -- @1.8 Testing : LeedsCityCouncil",""
