"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Nov 23 01:49:04 GMT 2022","Wed Nov 23 01:49:04 GMT 2022","1","","","","","","Validate Council Output -- @1.4 Testing : BoltonCouncil",""
"broken","Wed Nov 23 01:52:26 GMT 2022","Wed Nov 23 01:52:26 GMT 2022","1","","","","","","Validate Council Output -- @1.24 Testing : StockportBoroughCouncil",""
"passed","Wed Nov 23 01:49:00 GMT 2022","Wed Nov 23 01:49:02 GMT 2022","1970","","","","","","Validate Council Output -- @1.2 Testing : BexleyCouncil",""
"broken","Wed Nov 23 01:52:26 GMT 2022","Wed Nov 23 01:52:26 GMT 2022","1","","","","","","Validate Council Output -- @1.26 Testing : WakefieldCityCouncil",""
"broken","Wed Nov 23 01:52:16 GMT 2022","Wed Nov 23 01:52:16 GMT 2022","1","","","","","","Validate Council Output -- @1.19 Testing : NewcastleCityCouncil",""
"broken","Wed Nov 23 01:49:31 GMT 2022","Wed Nov 23 01:49:31 GMT 2022","1","","","","","","Validate Council Output -- @1.9 Testing : CrawleyBoroughCouncil",""
"passed","Wed Nov 23 01:52:14 GMT 2022","Wed Nov 23 01:52:16 GMT 2022","1690","","","","","","Validate Council Output -- @1.16 Testing : MidSussexDistrictCouncil",""
"broken","Wed Nov 23 01:52:16 GMT 2022","Wed Nov 23 01:52:16 GMT 2022","1","","","","","","Validate Council Output -- @1.17 Testing : NELincs",""
"passed","Wed Nov 23 01:49:09 GMT 2022","Wed Nov 23 01:49:29 GMT 2022","19403","","","","","","Validate Council Output -- @1.6 Testing : CardiffCouncil",""
"passed","Wed Nov 23 01:52:34 GMT 2022","Wed Nov 23 01:52:52 GMT 2022","17547","","","","","","Validate Council Output -- @1.29 Testing : WealdenDistrictCouncil",""
"passed","Wed Nov 23 01:49:34 GMT 2022","Wed Nov 23 01:49:37 GMT 2022","2892","","","","","","Validate Council Output -- @1.12 Testing : FenlandDistrictCouncil",""
"broken","Wed Nov 23 01:49:29 GMT 2022","Wed Nov 23 01:49:29 GMT 2022","652","","","","","","Validate Council Output -- @1.7 Testing : CastlepointDistrictCouncil",""
"passed","Wed Nov 23 01:52:08 GMT 2022","Wed Nov 23 01:52:14 GMT 2022","5928","","","","","","Validate Council Output -- @1.15 Testing : ManchesterCityCouncil",""
"passed","Wed Nov 23 01:49:31 GMT 2022","Wed Nov 23 01:49:34 GMT 2022","3241","","","","","","Validate Council Output -- @1.10 Testing : DoncasterCouncil",""
"broken","Wed Nov 23 01:52:24 GMT 2022","Wed Nov 23 01:52:26 GMT 2022","1944","","","","","","Validate Council Output -- @1.22 Testing : SouthTynesideCouncil",""
"passed","Wed Nov 23 01:52:55 GMT 2022","Wed Nov 23 01:52:58 GMT 2022","3666","","","","","","Validate Council Output -- @1.31 Testing : WindsorAndMaidenheadCouncil",""
"passed","Wed Nov 23 01:49:37 GMT 2022","Wed Nov 23 01:52:08 GMT 2022","151301","","","","","","Validate Council Output -- @1.14 Testing : LeedsCityCouncil",""
"passed","Wed Nov 23 01:49:02 GMT 2022","Wed Nov 23 01:49:04 GMT 2022","1318","","","","","","Validate Council Output -- @1.3 Testing : BlackburnCouncil",""
"broken","Wed Nov 23 01:49:37 GMT 2022","Wed Nov 23 01:49:37 GMT 2022","1","","","","","","Validate Council Output -- @1.13 Testing : HuntingdonDistrictCouncil",""
"passed","Wed Nov 23 01:52:29 GMT 2022","Wed Nov 23 01:52:34 GMT 2022","5447","","","","","","Validate Council Output -- @1.28 Testing : WaverleyBoroughCouncil",""
