"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 28 22:13:03 GMT 2022","Mon Nov 28 22:13:09 GMT 2022","5957","","","","","","Validate Council Output -- @1.5 Testing : BristolCityCouncil",""
"passed","Mon Nov 28 22:13:22 GMT 2022","Mon Nov 28 22:13:25 GMT 2022","3385","","","","","","Validate Council Output -- @1.12 Testing : FenlandDistrictCouncil",""
"broken","Mon Nov 28 22:13:15 GMT 2022","Mon Nov 28 22:13:16 GMT 2022","873","","","","","","Validate Council Output -- @1.7 Testing : CastlepointDistrictCouncil",""
"broken","Mon Nov 28 22:13:03 GMT 2022","Mon Nov 28 22:13:03 GMT 2022","3","","","","","","Validate Council Output -- @1.4 Testing : BoltonCouncil",""
"broken","Mon Nov 28 22:17:24 GMT 2022","Mon Nov 28 22:17:24 GMT 2022","2","","","","","","Validate Council Output -- @1.26 Testing : WakefieldCityCouncil",""
"broken","Mon Nov 28 22:17:13 GMT 2022","Mon Nov 28 22:17:13 GMT 2022","2","","","","","","Validate Council Output -- @1.19 Testing : NewcastleCityCouncil",""
"broken","Mon Nov 28 22:17:13 GMT 2022","Mon Nov 28 22:17:13 GMT 2022","2","","","","","","Validate Council Output -- @1.18 Testing : NewarkAndSherwoodDC",""
"passed","Mon Nov 28 22:17:38 GMT 2022","Mon Nov 28 22:17:42 GMT 2022","3411","","","","","","Validate Council Output -- @1.30 Testing : WiganBoroughCouncil",""
"broken","Mon Nov 28 22:17:22 GMT 2022","Mon Nov 28 22:17:24 GMT 2022","2633","","","","","","Validate Council Output -- @1.22 Testing : SouthTynesideCouncil",""
"broken","Mon Nov 28 22:13:18 GMT 2022","Mon Nov 28 22:13:18 GMT 2022","2","","","","","","Validate Council Output -- @1.9 Testing : CrawleyBoroughCouncil",""
"passed","Mon Nov 28 22:13:16 GMT 2022","Mon Nov 28 22:13:18 GMT 2022","1962","","","","","","Validate Council Output -- @1.8 Testing : CheshireEastCouncil",""
"passed","Mon Nov 28 22:13:25 GMT 2022","Mon Nov 28 22:17:05 GMT 2022","220391","","","","","","Validate Council Output -- @1.14 Testing : LeedsCityCouncil",""
"passed","Mon Nov 28 22:17:05 GMT 2022","Mon Nov 28 22:17:11 GMT 2022","5242","","","","","","Validate Council Output -- @1.15 Testing : ManchesterCityCouncil",""
"passed","Mon Nov 28 22:17:13 GMT 2022","Mon Nov 28 22:17:16 GMT 2022","2615","","","","","","Validate Council Output -- @1.20 Testing : SouthAyrshireCouncil",""
"passed","Mon Nov 28 22:17:24 GMT 2022","Mon Nov 28 22:17:26 GMT 2022","1744","","","","","","Validate Council Output -- @1.27 Testing : WarwickDistrictCouncil",""
"passed","Mon Nov 28 22:13:18 GMT 2022","Mon Nov 28 22:13:22 GMT 2022","3360","","","","","","Validate Council Output -- @1.10 Testing : DoncasterCouncil",""
"broken","Mon Nov 28 22:17:13 GMT 2022","Mon Nov 28 22:17:13 GMT 2022","2","","","","","","Validate Council Output -- @1.17 Testing : NELincs",""
"passed","Mon Nov 28 22:12:58 GMT 2022","Mon Nov 28 22:13:00 GMT 2022","2218","","","","","","Validate Council Output -- @1.1 Testing : BCPCouncil",""
"broken","Mon Nov 28 22:17:24 GMT 2022","Mon Nov 28 22:17:24 GMT 2022","2","","","","","","Validate Council Output -- @1.25 Testing : TorridgeDistrictCouncil",""
"broken","Mon Nov 28 22:13:22 GMT 2022","Mon Nov 28 22:13:22 GMT 2022","3","","","","","","Validate Council Output -- @1.11 Testing : EastDevonDC",""
"broken","Mon Nov 28 22:17:24 GMT 2022","Mon Nov 28 22:17:24 GMT 2022","2","","","","","","Validate Council Output -- @1.23 Testing : StHelensBC",""
"passed","Mon Nov 28 22:13:09 GMT 2022","Mon Nov 28 22:13:15 GMT 2022","5985","","","","","","Validate Council Output -- @1.6 Testing : CardiffCouncil",""
"passed","Mon Nov 28 22:17:26 GMT 2022","Mon Nov 28 22:17:31 GMT 2022","5314","","","","","","Validate Council Output -- @1.28 Testing : WaverleyBoroughCouncil",""
"passed","Mon Nov 28 22:17:31 GMT 2022","Mon Nov 28 22:17:38 GMT 2022","7062","","","","","","Validate Council Output -- @1.29 Testing : WealdenDistrictCouncil",""
"passed","Mon Nov 28 22:17:45 GMT 2022","Mon Nov 28 22:17:47 GMT 2022","1524","","","","","","Validate Council Output -- @1.32 Testing : YorkCouncil",""
