"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 04 18:41:46 GMT 2022","Thu Aug 04 18:41:48 GMT 2022","2860","","","","","","Validate Council Output -- @1.3 Testing : CastlepointDistrictCouncil",""
"broken","Thu Aug 04 18:46:11 GMT 2022","Thu Aug 04 18:46:11 GMT 2022","3","","","","","","Validate Council Output -- @1.18 Testing : WiganBoroughCouncil",""
"passed","Thu Aug 04 18:41:40 GMT 2022","Thu Aug 04 18:41:46 GMT 2022","5934","","","","","","Validate Council Output -- @1.2 Testing : CardiffCouncil",""
"broken","Thu Aug 04 18:46:01 GMT 2022","Thu Aug 04 18:46:01 GMT 2022","2","","","","","","Validate Council Output -- @1.10 Testing : NELincs",""
"broken","Thu Aug 04 18:41:51 GMT 2022","Thu Aug 04 18:41:51 GMT 2022","3","","","","","","Validate Council Output -- @1.7 Testing : HuntingdonDistrictCouncil",""
"broken","Thu Aug 04 18:46:09 GMT 2022","Thu Aug 04 18:46:09 GMT 2022","3","","","","","","Validate Council Output -- @1.13 Testing : StHelensBC",""
"broken","Thu Aug 04 18:41:51 GMT 2022","Thu Aug 04 18:41:51 GMT 2022","2","","","","","","Validate Council Output -- @1.5 Testing : CrawleyBoroughCouncil",""
"passed","Thu Aug 04 18:45:59 GMT 2022","Thu Aug 04 18:46:01 GMT 2022","2032","","","","","","Validate Council Output -- @1.9 Testing : MidSussexDistrictCouncil",""
"passed","Thu Aug 04 18:41:38 GMT 2022","Thu Aug 04 18:41:40 GMT 2022","1638","","","","","","Validate Council Output -- @1.1 Testing : BlackburnCouncil",""
"broken","Thu Aug 04 18:46:09 GMT 2022","Thu Aug 04 18:46:09 GMT 2022","2","","","","","","Validate Council Output -- @1.16 Testing : WakefieldCityCouncil",""
"passed","Thu Aug 04 18:46:01 GMT 2022","Thu Aug 04 18:46:09 GMT 2022","8729","","","","","","Validate Council Output -- @1.12 Testing : SouthTynesideCouncil",""
"broken","Thu Aug 04 18:46:09 GMT 2022","Thu Aug 04 18:46:09 GMT 2022","2","","","","","","Validate Council Output -- @1.14 Testing : StockportBoroughCouncil",""
"broken","Thu Aug 04 18:46:09 GMT 2022","Thu Aug 04 18:46:09 GMT 2022","3","","","","","","Validate Council Output -- @1.15 Testing : TorridgeDistrictCouncil",""
"broken","Thu Aug 04 18:41:51 GMT 2022","Thu Aug 04 18:41:51 GMT 2022","2","","","","","","Validate Council Output -- @1.6 Testing : EastDevonDC",""
"passed","Thu Aug 04 18:46:09 GMT 2022","Thu Aug 04 18:46:11 GMT 2022","1837","","","","","","Validate Council Output -- @1.17 Testing : WarwickDistrictCouncil",""
"passed","Thu Aug 04 18:41:48 GMT 2022","Thu Aug 04 18:41:51 GMT 2022","2859","","","","","","Validate Council Output -- @1.4 Testing : CheshireEastCouncil",""
"broken","Thu Aug 04 18:46:01 GMT 2022","Thu Aug 04 18:46:01 GMT 2022","3","","","","","","Validate Council Output -- @1.11 Testing : NewcastleCityCouncil",""
"passed","Thu Aug 04 18:41:51 GMT 2022","Thu Aug 04 18:45:59 GMT 2022","247245","","","","","","Validate Council Output -- @1.8 Testing : LeedsCityCouncil",""
