"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Oct 10 02:35:39 GMT 2022","Mon Oct 10 02:35:39 GMT 2022","2","","","","","","Validate Council Output -- @1.6 Testing : CrawleyBoroughCouncil",""
"broken","Mon Oct 10 02:37:58 GMT 2022","Mon Oct 10 02:37:58 GMT 2022","2","","","","","","Validate Council Output -- @1.16 Testing : StockportBoroughCouncil",""
"passed","Mon Oct 10 02:35:33 GMT 2022","Mon Oct 10 02:35:36 GMT 2022","2947","","","","","","Validate Council Output -- @1.3 Testing : CardiffCouncil",""
"broken","Mon Oct 10 02:35:36 GMT 2022","Mon Oct 10 02:35:37 GMT 2022","542","","","","","","Validate Council Output -- @1.4 Testing : CastlepointDistrictCouncil",""
"passed","Mon Oct 10 02:37:55 GMT 2022","Mon Oct 10 02:37:56 GMT 2022","1261","","","","","","Validate Council Output -- @1.11 Testing : MidSussexDistrictCouncil",""
"broken","Mon Oct 10 02:38:04 GMT 2022","Mon Oct 10 02:38:04 GMT 2022","3","","","","","","Validate Council Output -- @1.21 Testing : WiganBoroughCouncil",""
"broken","Mon Oct 10 02:37:58 GMT 2022","Mon Oct 10 02:37:58 GMT 2022","4","","","","","","Validate Council Output -- @1.17 Testing : TorridgeDistrictCouncil",""
"broken","Mon Oct 10 02:37:56 GMT 2022","Mon Oct 10 02:37:56 GMT 2022","3","","","","","","Validate Council Output -- @1.12 Testing : NELincs",""
"broken","Mon Oct 10 02:35:39 GMT 2022","Mon Oct 10 02:35:39 GMT 2022","4","","","","","","Validate Council Output -- @1.8 Testing : HuntingdonDistrictCouncil",""
"broken","Mon Oct 10 02:37:58 GMT 2022","Mon Oct 10 02:37:58 GMT 2022","2","","","","","","Validate Council Output -- @1.18 Testing : WakefieldCityCouncil",""
"passed","Mon Oct 10 02:35:39 GMT 2022","Mon Oct 10 02:37:50 GMT 2022","131445","","","","","","Validate Council Output -- @1.9 Testing : LeedsCityCouncil",""
"passed","Mon Oct 10 02:38:08 GMT 2022","Mon Oct 10 02:38:09 GMT 2022","870","","","","","","Validate Council Output -- @1.23 Testing : YorkCouncil",""
"broken","Mon Oct 10 02:35:39 GMT 2022","Mon Oct 10 02:35:39 GMT 2022","2","","","","","","Validate Council Output -- @1.7 Testing : EastDevonDC",""
"broken","Mon Oct 10 02:37:56 GMT 2022","Mon Oct 10 02:37:58 GMT 2022","1701","","","","","","Validate Council Output -- @1.14 Testing : SouthTynesideCouncil",""
"passed","Mon Oct 10 02:35:37 GMT 2022","Mon Oct 10 02:35:39 GMT 2022","2024","","","","","","Validate Council Output -- @1.5 Testing : CheshireEastCouncil",""
"passed","Mon Oct 10 02:37:58 GMT 2022","Mon Oct 10 02:37:59 GMT 2022","1521","","","","","","Validate Council Output -- @1.19 Testing : WarwickDistrictCouncil",""
"broken","Mon Oct 10 02:37:56 GMT 2022","Mon Oct 10 02:37:56 GMT 2022","3","","","","","","Validate Council Output -- @1.13 Testing : NewcastleCityCouncil",""
"passed","Mon Oct 10 02:35:27 GMT 2022","Mon Oct 10 02:35:28 GMT 2022","979","","","","","","Validate Council Output -- @1.1 Testing : BlackburnCouncil",""
"passed","Mon Oct 10 02:37:50 GMT 2022","Mon Oct 10 02:37:55 GMT 2022","4508","","","","","","Validate Council Output -- @1.10 Testing : ManchesterCityCouncil",""
"passed","Mon Oct 10 02:37:59 GMT 2022","Mon Oct 10 02:38:04 GMT 2022","4730","","","","","","Validate Council Output -- @1.20 Testing : WaverleyBoroughCouncil",""
"passed","Mon Oct 10 02:38:04 GMT 2022","Mon Oct 10 02:38:08 GMT 2022","3849","","","","","","Validate Council Output -- @1.22 Testing : WindsorAndMaidenheadCouncil",""
"passed","Mon Oct 10 02:35:28 GMT 2022","Mon Oct 10 02:35:33 GMT 2022","5352","","","","","","Validate Council Output -- @1.2 Testing : BristolCityCouncil",""
"broken","Mon Oct 10 02:37:58 GMT 2022","Mon Oct 10 02:37:58 GMT 2022","3","","","","","","Validate Council Output -- @1.15 Testing : StHelensBC",""
