"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 18 01:47:18 GMT 2023","Wed Jan 18 01:47:21 GMT 2023","3584","","","","","","Validate Council Output -- @1.35 Testing : WindsorAndMaidenheadCouncil",""
"passed","Wed Jan 18 01:46:31 GMT 2023","Wed Jan 18 01:46:32 GMT 2023","1469","","","","","","Validate Council Output -- @1.17 Testing : MidSussexDistrictCouncil",""
"broken","Wed Jan 18 01:44:22 GMT 2023","Wed Jan 18 01:44:22 GMT 2023","2","","","","","","Validate Council Output -- @1.14 Testing : HuntingdonDistrictCouncil",""
"broken","Wed Jan 18 01:46:46 GMT 2023","Wed Jan 18 01:46:48 GMT 2023","1819","","","","","","Validate Council Output -- @1.25 Testing : SouthTynesideCouncil",""
"broken","Wed Jan 18 01:43:53 GMT 2023","Wed Jan 18 01:43:53 GMT 2023","2","","","","","","Validate Council Output -- @1.4 Testing : BoltonCouncil",""
"broken","Wed Jan 18 01:46:32 GMT 2023","Wed Jan 18 01:46:32 GMT 2023","1","","","","","","Validate Council Output -- @1.18 Testing : NELincs",""
"passed","Wed Jan 18 01:44:00 GMT 2023","Wed Jan 18 01:44:04 GMT 2023","4447","","","","","","Validate Council Output -- @1.6 Testing : CardiffCouncil",""
"broken","Wed Jan 18 01:44:14 GMT 2023","Wed Jan 18 01:44:14 GMT 2023","2","","","","","","Validate Council Output -- @1.12 Testing : EastDevonDC",""
"broken","Wed Jan 18 01:43:53 GMT 2023","Wed Jan 18 01:43:53 GMT 2023","291","","","","","","Validate Council Output -- @1.3 Testing : BlackburnCouncil",""
"passed","Wed Jan 18 01:46:41 GMT 2023","Wed Jan 18 01:46:46 GMT 2023","4756","","","","","","Validate Council Output -- @1.24 Testing : SouthOxfordshireCouncil",""
"passed","Wed Jan 18 01:43:49 GMT 2023","Wed Jan 18 01:43:52 GMT 2023","2273","","","","","","Validate Council Output -- @1.1 Testing : BCPCouncil",""
"passed","Wed Jan 18 01:46:39 GMT 2023","Wed Jan 18 01:46:41 GMT 2023","2328","","","","","","Validate Council Output -- @1.23 Testing : SouthAyrshireCouncil",""
"passed","Wed Jan 18 01:47:15 GMT 2023","Wed Jan 18 01:47:18 GMT 2023","2637","","","","","","Validate Council Output -- @1.34 Testing : WiganBoroughCouncil",""
"passed","Wed Jan 18 01:47:00 GMT 2023","Wed Jan 18 01:47:02 GMT 2023","2345","","","","","","Validate Council Output -- @1.31 Testing : WarwickDistrictCouncil",""
"passed","Wed Jan 18 01:47:08 GMT 2023","Wed Jan 18 01:47:15 GMT 2023","7259","","","","","","Validate Council Output -- @1.33 Testing : WealdenDistrictCouncil",""
"broken","Wed Jan 18 01:44:04 GMT 2023","Wed Jan 18 01:44:05 GMT 2023","521","","","","","","Validate Council Output -- @1.7 Testing : CastlepointDistrictCouncil",""
"passed","Wed Jan 18 01:47:02 GMT 2023","Wed Jan 18 01:47:08 GMT 2023","5679","","","","","","Validate Council Output -- @1.32 Testing : WaverleyBoroughCouncil",""
"broken","Wed Jan 18 01:46:32 GMT 2023","Wed Jan 18 01:46:32 GMT 2023","2","","","","","","Validate Council Output -- @1.19 Testing : NewarkAndSherwoodDC",""
"passed","Wed Jan 18 01:44:22 GMT 2023","Wed Jan 18 01:46:28 GMT 2023","126298","","","","","","Validate Council Output -- @1.15 Testing : LeedsCityCouncil",""
"passed","Wed Jan 18 01:46:32 GMT 2023","Wed Jan 18 01:46:39 GMT 2023","6641","","","","","","Validate Council Output -- @1.22 Testing : NorthTynesideCouncil",""
"broken","Wed Jan 18 01:44:07 GMT 2023","Wed Jan 18 01:44:07 GMT 2023","2","","","","","","Validate Council Output -- @1.9 Testing : CrawleyBoroughCouncil",""
"broken","Wed Jan 18 01:46:48 GMT 2023","Wed Jan 18 01:46:48 GMT 2023","2","","","","","","Validate Council Output -- @1.26 Testing : StHelensBC",""
"broken","Wed Jan 18 01:46:32 GMT 2023","Wed Jan 18 01:46:32 GMT 2023","2","","","","","","Validate Council Output -- @1.20 Testing : NewcastleCityCouncil",""
"broken","Wed Jan 18 01:43:52 GMT 2023","Wed Jan 18 01:43:53 GMT 2023","1350","","","","","","Validate Council Output -- @1.2 Testing : BexleyCouncil",""
"passed","Wed Jan 18 01:43:53 GMT 2023","Wed Jan 18 01:44:00 GMT 2023","6331","","","","","","Validate Council Output -- @1.5 Testing : BristolCityCouncil",""
"passed","Wed Jan 18 01:44:07 GMT 2023","Wed Jan 18 01:44:10 GMT 2023","3152","","","","","","Validate Council Output -- @1.10 Testing : DoncasterCouncil",""
"broken","Wed Jan 18 01:46:51 GMT 2023","Wed Jan 18 01:46:51 GMT 2023","2","","","","","","Validate Council Output -- @1.29 Testing : TorridgeDistrictCouncil",""
"passed","Wed Jan 18 01:44:14 GMT 2023","Wed Jan 18 01:44:22 GMT 2023","7475","","","","","","Validate Council Output -- @1.13 Testing : FenlandDistrictCouncil",""
"broken","Wed Jan 18 01:46:48 GMT 2023","Wed Jan 18 01:46:48 GMT 2023","2","","","","","","Validate Council Output -- @1.27 Testing : StockportBoroughCouncil",""
"passed","Wed Jan 18 01:44:05 GMT 2023","Wed Jan 18 01:44:07 GMT 2023","1994","","","","","","Validate Council Output -- @1.8 Testing : CheshireEastCouncil",""
"passed","Wed Jan 18 01:46:51 GMT 2023","Wed Jan 18 01:47:00 GMT 2023","8451","","","","","","Validate Council Output -- @1.30 Testing : ValeofGlamorganCouncil",""
"broken","Wed Jan 18 01:46:32 GMT 2023","Wed Jan 18 01:46:32 GMT 2023","2","","","","","","Validate Council Output -- @1.21 Testing : NorthLanarkshireCouncil",""
"passed","Wed Jan 18 01:46:28 GMT 2023","Wed Jan 18 01:46:31 GMT 2023","3040","","","","","","Validate Council Output -- @1.16 Testing : ManchesterCityCouncil",""
"passed","Wed Jan 18 01:46:48 GMT 2023","Wed Jan 18 01:46:51 GMT 2023","3298","","","","","","Validate Council Output -- @1.28 Testing : TonbridgeAndMallingBC",""
"passed","Wed Jan 18 01:47:21 GMT 2023","Wed Jan 18 01:47:26 GMT 2023","4492","","","","","","Validate Council Output -- @1.36 Testing : YorkCouncil",""
"passed","Wed Jan 18 01:44:10 GMT 2023","Wed Jan 18 01:44:14 GMT 2023","4446","","","","","","Validate Council Output -- @1.11 Testing : DurhamCouncil",""
