"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jan 29 01:49:12 GMT 2023","Sun Jan 29 01:49:14 GMT 2023","1997","","","","","","Validate Council Output -- @1.18 Testing : MidSussexDistrictCouncil",""
"broken","Sun Jan 29 01:46:57 GMT 2023","Sun Jan 29 01:46:57 GMT 2023","2","","","","","","Validate Council Output -- @1.14 Testing : GlasgowCityCouncil",""
"broken","Sun Jan 29 01:46:43 GMT 2023","Sun Jan 29 01:46:43 GMT 2023","2","","","","","","Validate Council Output -- @1.9 Testing : CrawleyBoroughCouncil",""
"broken","Sun Jan 29 01:46:47 GMT 2023","Sun Jan 29 01:46:47 GMT 2023","2","","","","","","Validate Council Output -- @1.12 Testing : EastDevonDC",""
"passed","Sun Jan 29 01:51:48 GMT 2023","Sun Jan 29 01:51:56 GMT 2023","8743","","","","","","Validate Council Output -- @1.33 Testing : WaverleyBoroughCouncil",""
"broken","Sun Jan 29 01:46:40 GMT 2023","Sun Jan 29 01:46:41 GMT 2023","568","","","","","","Validate Council Output -- @1.7 Testing : CastlepointDistrictCouncil",""
"broken","Sun Jan 29 01:46:21 GMT 2023","Sun Jan 29 01:46:22 GMT 2023","1589","","","","","","Validate Council Output -- @1.2 Testing : BexleyCouncil",""
"broken","Sun Jan 29 01:46:43 GMT 2023","Sun Jan 29 01:46:43 GMT 2023","324","","","","","","Validate Council Output -- @1.10 Testing : DoncasterCouncil",""
"passed","Sun Jan 29 01:46:47 GMT 2023","Sun Jan 29 01:46:57 GMT 2023","9682","","","","","","Validate Council Output -- @1.13 Testing : FenlandDistrictCouncil",""
"passed","Sun Jan 29 01:46:23 GMT 2023","Sun Jan 29 01:46:29 GMT 2023","6680","","","","","","Validate Council Output -- @1.5 Testing : BristolCityCouncil",""
"broken","Sun Jan 29 01:46:57 GMT 2023","Sun Jan 29 01:46:57 GMT 2023","2","","","","","","Validate Council Output -- @1.15 Testing : HuntingdonDistrictCouncil",""
"broken","Sun Jan 29 01:49:14 GMT 2023","Sun Jan 29 01:49:14 GMT 2023","2","","","","","","Validate Council Output -- @1.20 Testing : NewarkAndSherwoodDC",""
"passed","Sun Jan 29 01:49:24 GMT 2023","Sun Jan 29 01:49:28 GMT 2023","4445","","","","","","Validate Council Output -- @1.25 Testing : SouthOxfordshireCouncil",""
"broken","Sun Jan 29 01:49:34 GMT 2023","Sun Jan 29 01:51:45 GMT 2023","131337","","","","","","Validate Council Output -- @1.31 Testing : ValeofGlamorganCouncil",""
