"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 07 12:26:36 GMT 2022","Mon Nov 07 12:26:42 GMT 2022","6484","","","","","","Validate Council Output -- @1.24 Testing : WealdenDistrictCouncil",""
"broken","Mon Nov 07 12:24:03 GMT 2022","Mon Nov 07 12:24:04 GMT 2022","554","","","","","","Validate Council Output -- @1.5 Testing : CastlepointDistrictCouncil",""
"broken","Mon Nov 07 12:26:30 GMT 2022","Mon Nov 07 12:26:30 GMT 2022","2","","","","","","Validate Council Output -- @1.18 Testing : StHelensBC",""
"broken","Mon Nov 07 12:26:30 GMT 2022","Mon Nov 07 12:26:30 GMT 2022","2","","","","","","Validate Council Output -- @1.20 Testing : TorridgeDistrictCouncil",""
"broken","Mon Nov 07 12:26:28 GMT 2022","Mon Nov 07 12:26:28 GMT 2022","2","","","","","","Validate Council Output -- @1.16 Testing : NewcastleCityCouncil",""
"broken","Mon Nov 07 12:26:30 GMT 2022","Mon Nov 07 12:26:30 GMT 2022","2","","","","","","Validate Council Output -- @1.19 Testing : StockportBoroughCouncil",""
"broken","Mon Nov 07 12:26:48 GMT 2022","Mon Nov 07 12:27:49 GMT 2022","61172","","","","","","Validate Council Output -- @1.27 Testing : YorkCouncil",""
"passed","Mon Nov 07 12:26:31 GMT 2022","Mon Nov 07 12:26:36 GMT 2022","4869","","","","","","Validate Council Output -- @1.23 Testing : WaverleyBoroughCouncil",""
"passed","Mon Nov 07 12:24:00 GMT 2022","Mon Nov 07 12:24:03 GMT 2022","3600","","","","","","Validate Council Output -- @1.4 Testing : CardiffCouncil",""
"broken","Mon Nov 07 12:23:54 GMT 2022","Mon Nov 07 12:23:54 GMT 2022","2","","","","","","Validate Council Output -- @1.2 Testing : BoltonCouncil",""
"broken","Mon Nov 07 12:24:12 GMT 2022","Mon Nov 07 12:24:12 GMT 2022","2","","","","","","Validate Council Output -- @1.11 Testing : HuntingdonDistrictCouncil",""
"broken","Mon Nov 07 12:24:09 GMT 2022","Mon Nov 07 12:24:09 GMT 2022","2","","","","","","Validate Council Output -- @1.9 Testing : EastDevonDC",""
"passed","Mon Nov 07 12:26:42 GMT 2022","Mon Nov 07 12:26:45 GMT 2022","2453","","","","","","Validate Council Output -- @1.25 Testing : WiganBoroughCouncil",""
"passed","Mon Nov 07 12:24:04 GMT 2022","Mon Nov 07 12:24:06 GMT 2022","1848","","","","","","Validate Council Output -- @1.6 Testing : CheshireEastCouncil",""
"passed","Mon Nov 07 12:24:12 GMT 2022","Mon Nov 07 12:26:19 GMT 2022","127076","","","","","","Validate Council Output -- @1.12 Testing : LeedsCityCouncil",""
"passed","Mon Nov 07 12:24:06 GMT 2022","Mon Nov 07 12:24:09 GMT 2022","2874","","","","","","Validate Council Output -- @1.8 Testing : DoncasterCouncil",""
"passed","Mon Nov 07 12:26:27 GMT 2022","Mon Nov 07 12:26:28 GMT 2022","1742","","","","","","Validate Council Output -- @1.14 Testing : MidSussexDistrictCouncil",""
"passed","Mon Nov 07 12:23:53 GMT 2022","Mon Nov 07 12:23:54 GMT 2022","1037","","","","","","Validate Council Output -- @1.1 Testing : BlackburnCouncil",""
"passed","Mon Nov 07 12:26:45 GMT 2022","Mon Nov 07 12:26:48 GMT 2022","3212","","","","","","Validate Council Output -- @1.26 Testing : WindsorAndMaidenheadCouncil",""
"passed","Mon Nov 07 12:23:54 GMT 2022","Mon Nov 07 12:24:00 GMT 2022","5904","","","","","","Validate Council Output -- @1.3 Testing : BristolCityCouncil",""
"passed","Mon Nov 07 12:26:19 GMT 2022","Mon Nov 07 12:26:27 GMT 2022","7492","","","","","","Validate Council Output -- @1.13 Testing : ManchesterCityCouncil",""
"broken","Mon Nov 07 12:26:28 GMT 2022","Mon Nov 07 12:26:28 GMT 2022","1","","","","","","Validate Council Output -- @1.15 Testing : NELincs",""
"passed","Mon Nov 07 12:24:09 GMT 2022","Mon Nov 07 12:24:12 GMT 2022","3479","","","","","","Validate Council Output -- @1.10 Testing : FenlandDistrictCouncil",""
"broken","Mon Nov 07 12:26:30 GMT 2022","Mon Nov 07 12:26:30 GMT 2022","1","","","","","","Validate Council Output -- @1.21 Testing : WakefieldCityCouncil",""
"broken","Mon Nov 07 12:26:28 GMT 2022","Mon Nov 07 12:26:30 GMT 2022","1551","","","","","","Validate Council Output -- @1.17 Testing : SouthTynesideCouncil",""
"passed","Mon Nov 07 12:26:30 GMT 2022","Mon Nov 07 12:26:31 GMT 2022","1062","","","","","","Validate Council Output -- @1.22 Testing : WarwickDistrictCouncil",""
"broken","Mon Nov 07 12:24:06 GMT 2022","Mon Nov 07 12:24:06 GMT 2022","2","","","","","","Validate Council Output -- @1.7 Testing : CrawleyBoroughCouncil",""
