"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 21 09:00:39 GMT 2023","Tue Feb 21 09:00:41 GMT 2023","2512","","","","","","Validate Council Output -- @1.35 Testing : NorthLincolnshireCouncil",""
"broken","Tue Feb 21 09:01:08 GMT 2023","Tue Feb 21 09:01:10 GMT 2023","1854","","","","","","Validate Council Output -- @1.43 Testing : SouthTynesideCouncil",""
"passed","Tue Feb 21 08:57:13 GMT 2023","Tue Feb 21 08:57:16 GMT 2023","3641","","","","","","Validate Council Output -- @1.22 Testing : FenlandDistrictCouncil",""
"passed","Tue Feb 21 09:00:41 GMT 2023","Tue Feb 21 09:00:43 GMT 2023","2225","","","","","","Validate Council Output -- @1.36 Testing : NorthSomersetCouncil",""
"passed","Tue Feb 21 09:01:00 GMT 2023","Tue Feb 21 09:01:03 GMT 2023","2252","","","","","","Validate Council Output -- @1.41 Testing : SouthNorfolkCouncil",""
"passed","Tue Feb 21 08:57:30 GMT 2023","Tue Feb 21 08:57:35 GMT 2023","5140","","","","","","Validate Council Output -- @1.25 Testing : HuntingdonDistrictCouncil",""
"passed","Tue Feb 21 08:56:04 GMT 2023","Tue Feb 21 08:56:22 GMT 2023","17762","","","","","","Validate Council Output -- @1.5 Testing : BristolCityCouncil",""
"passed","Tue Feb 21 08:56:30 GMT 2023","Tue Feb 21 08:56:32 GMT 2023","1672","","","","","","Validate Council Output -- @1.11 Testing : CheshireEastCouncil",""
"passed","Tue Feb 21 08:57:35 GMT 2023","Tue Feb 21 08:59:50 GMT 2023","135493","","","","","","Validate Council Output -- @1.26 Testing : LeedsCityCouncil",""
"passed","Tue Feb 21 08:55:58 GMT 2023","Tue Feb 21 08:55:59 GMT 2023","1717","","","","","","Validate Council Output -- @1.1 Testing : BCPCouncil",""
"broken","Tue Feb 21 08:56:29 GMT 2023","Tue Feb 21 08:56:30 GMT 2023","667","","","","","","Validate Council Output -- @1.9 Testing : CharnwoodBoroughCouncil",""
"passed","Tue Feb 21 09:00:29 GMT 2023","Tue Feb 21 09:00:35 GMT 2023","5925","","","","","","Validate Council Output -- @1.32 Testing : NorthEastLincs",""
"passed","Tue Feb 21 08:56:23 GMT 2023","Tue Feb 21 08:56:28 GMT 2023","5416","","","","","","Validate Council Output -- @1.7 Testing : CardiffCouncil",""
"passed","Tue Feb 21 08:59:54 GMT 2023","Tue Feb 21 08:59:58 GMT 2023","4471","","","","","","Validate Council Output -- @1.28 Testing : ManchesterCityCouncil",""
"passed","Tue Feb 21 09:00:49 GMT 2023","Tue Feb 21 09:00:59 GMT 2023","9308","","","","","","Validate Council Output -- @1.39 Testing : SomersetCouncil",""
"passed","Tue Feb 21 09:03:52 GMT 2023","Tue Feb 21 09:03:53 GMT 2023","1227","","","","","","Validate Council Output -- @1.52 Testing : WarwickDistrictCouncil",""
