"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 21 07:55:18 GMT 2023","Tue Feb 21 07:55:23 GMT 2023","5029","","","","","","Validate Council Output -- @1.16 Testing : DurhamCouncil",""
"broken","Tue Feb 21 07:59:06 GMT 2023","Tue Feb 21 07:59:08 GMT 2023","1967","","","","","","Validate Council Output -- @1.43 Testing : SouthTynesideCouncil",""
"passed","Tue Feb 21 07:58:04 GMT 2023","Tue Feb 21 07:58:08 GMT 2023","4126","","","","","","Validate Council Output -- @1.27 Testing : MaldonDistrictCouncil",""
"broken","Tue Feb 21 07:54:50 GMT 2023","Tue Feb 21 07:54:50 GMT 2023","670","","","","","","Validate Council Output -- @1.9 Testing : CharnwoodBoroughCouncil",""
"passed","Tue Feb 21 07:59:14 GMT 2023","Tue Feb 21 07:59:16 GMT 2023","2126","","","","","","Validate Council Output -- @1.48 Testing : TorbayCouncil",""
"broken","Tue Feb 21 07:55:27 GMT 2023","Tue Feb 21 07:55:29 GMT 2023","1396","","","","","","Validate Council Output -- @1.20 Testing : EastNorthamptonshireCouncil",""
"broken","Tue Feb 21 07:55:23 GMT 2023","Tue Feb 21 07:55:25 GMT 2023","1855","","","","","","Validate Council Output -- @1.17 Testing : DurhamCountyCouncil",""
"passed","Tue Feb 21 08:02:01 GMT 2023","Tue Feb 21 08:02:03 GMT 2023","2530","","","","","","Validate Council Output -- @1.55 Testing : WiganBoroughCouncil",""
"passed","Tue Feb 21 07:55:36 GMT 2023","Tue Feb 21 07:55:43 GMT 2023","7067","","","","","","Validate Council Output -- @1.24 Testing : HighPeakCouncil",""
"passed","Tue Feb 21 07:55:12 GMT 2023","Tue Feb 21 07:55:16 GMT 2023","4264","","","","","","Validate Council Output -- @1.14 Testing : CroydonCouncil",""
"broken","Tue Feb 21 07:55:12 GMT 2023","Tue Feb 21 07:55:12 GMT 2023","5","","","","","","Validate Council Output -- @1.13 Testing : CrawleyBoroughCouncil",""
"passed","Tue Feb 21 07:59:01 GMT 2023","Tue Feb 21 07:59:06 GMT 2023","4863","","","","","","Validate Council Output -- @1.42 Testing : SouthOxfordshireCouncil",""
"passed","Tue Feb 21 07:58:56 GMT 2023","Tue Feb 21 07:58:58 GMT 2023","2266","","","","","","Validate Council Output -- @1.40 Testing : SouthAyrshireCouncil",""
