"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Aug 18 02:35:19 GMT 2022","Thu Aug 18 02:35:19 GMT 2022","2","","","","","","Validate Council Output -- @1.14 Testing : StockportBoroughCouncil",""
"broken","Thu Aug 18 02:35:21 GMT 2022","Thu Aug 18 02:35:21 GMT 2022","2","","","","","","Validate Council Output -- @1.18 Testing : WiganBoroughCouncil",""
"broken","Thu Aug 18 02:35:19 GMT 2022","Thu Aug 18 02:35:19 GMT 2022","2","","","","","","Validate Council Output -- @1.16 Testing : WakefieldCityCouncil",""
"broken","Thu Aug 18 02:31:12 GMT 2022","Thu Aug 18 02:31:12 GMT 2022","2","","","","","","Validate Council Output -- @1.5 Testing : CrawleyBoroughCouncil",""
"passed","Thu Aug 18 02:31:03 GMT 2022","Thu Aug 18 02:31:09 GMT 2022","5367","","","","","","Validate Council Output -- @1.2 Testing : CardiffCouncil",""
"broken","Thu Aug 18 02:35:19 GMT 2022","Thu Aug 18 02:35:19 GMT 2022","2","","","","","","Validate Council Output -- @1.13 Testing : StHelensBC",""
"passed","Thu Aug 18 02:35:13 GMT 2022","Thu Aug 18 02:35:19 GMT 2022","5307","","","","","","Validate Council Output -- @1.12 Testing : SouthTynesideCouncil",""
"broken","Thu Aug 18 02:35:13 GMT 2022","Thu Aug 18 02:35:13 GMT 2022","2","","","","","","Validate Council Output -- @1.10 Testing : NELincs",""
"broken","Thu Aug 18 02:31:09 GMT 2022","Thu Aug 18 02:31:10 GMT 2022","1115","","","","","","Validate Council Output -- @1.3 Testing : CastlepointDistrictCouncil",""
"broken","Thu Aug 18 02:31:12 GMT 2022","Thu Aug 18 02:31:12 GMT 2022","2","","","","","","Validate Council Output -- @1.6 Testing : EastDevonDC",""
"broken","Thu Aug 18 02:35:13 GMT 2022","Thu Aug 18 02:35:13 GMT 2022","2","","","","","","Validate Council Output -- @1.11 Testing : NewcastleCityCouncil",""
"passed","Thu Aug 18 02:31:12 GMT 2022","Thu Aug 18 02:35:12 GMT 2022","239105","","","","","","Validate Council Output -- @1.8 Testing : LeedsCityCouncil",""
"passed","Thu Aug 18 02:31:02 GMT 2022","Thu Aug 18 02:31:03 GMT 2022","1610","","","","","","Validate Council Output -- @1.1 Testing : BlackburnCouncil",""
"broken","Thu Aug 18 02:31:12 GMT 2022","Thu Aug 18 02:31:12 GMT 2022","2","","","","","","Validate Council Output -- @1.7 Testing : HuntingdonDistrictCouncil",""
"broken","Thu Aug 18 02:35:19 GMT 2022","Thu Aug 18 02:35:19 GMT 2022","3","","","","","","Validate Council Output -- @1.15 Testing : TorridgeDistrictCouncil",""
"passed","Thu Aug 18 02:35:12 GMT 2022","Thu Aug 18 02:35:13 GMT 2022","1772","","","","","","Validate Council Output -- @1.9 Testing : MidSussexDistrictCouncil",""
"passed","Thu Aug 18 02:35:21 GMT 2022","Thu Aug 18 02:35:22 GMT 2022","1792","","","","","","Validate Council Output -- @1.19 Testing : YorkCouncil",""
"passed","Thu Aug 18 02:35:19 GMT 2022","Thu Aug 18 02:35:21 GMT 2022","1980","","","","","","Validate Council Output -- @1.17 Testing : WarwickDistrictCouncil",""
"passed","Thu Aug 18 02:31:10 GMT 2022","Thu Aug 18 02:31:12 GMT 2022","2445","","","","","","Validate Council Output -- @1.4 Testing : CheshireEastCouncil",""
