"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 25 02:46:09 GMT 2022","Tue Oct 25 02:46:15 GMT 2022","5449","","","","","","Validate Council Output -- @1.23 Testing : YorkCouncil",""
"broken","Tue Oct 25 02:45:58 GMT 2022","Tue Oct 25 02:45:58 GMT 2022","2","","","","","","Validate Council Output -- @1.17 Testing : TorridgeDistrictCouncil",""
"passed","Tue Oct 25 02:46:00 GMT 2022","Tue Oct 25 02:46:05 GMT 2022","5169","","","","","","Validate Council Output -- @1.20 Testing : WaverleyBoroughCouncil",""
"passed","Tue Oct 25 02:43:37 GMT 2022","Tue Oct 25 02:43:41 GMT 2022","3666","","","","","","Validate Council Output -- @1.5 Testing : CheshireEastCouncil",""
"passed","Tue Oct 25 02:43:23 GMT 2022","Tue Oct 25 02:43:25 GMT 2022","1182","","","","","","Validate Council Output -- @1.1 Testing : BlackburnCouncil",""
"broken","Tue Oct 25 02:46:05 GMT 2022","Tue Oct 25 02:46:05 GMT 2022","2","","","","","","Validate Council Output -- @1.21 Testing : WiganBoroughCouncil",""
"broken","Tue Oct 25 02:43:41 GMT 2022","Tue Oct 25 02:43:41 GMT 2022","1","","","","","","Validate Council Output -- @1.7 Testing : EastDevonDC",""
"broken","Tue Oct 25 02:45:58 GMT 2022","Tue Oct 25 02:45:58 GMT 2022","2","","","","","","Validate Council Output -- @1.15 Testing : StHelensBC",""
"passed","Tue Oct 25 02:43:41 GMT 2022","Tue Oct 25 02:45:50 GMT 2022","129709","","","","","","Validate Council Output -- @1.9 Testing : LeedsCityCouncil",""
"passed","Tue Oct 25 02:45:58 GMT 2022","Tue Oct 25 02:46:00 GMT 2022","2149","","","","","","Validate Council Output -- @1.19 Testing : WarwickDistrictCouncil",""
"broken","Tue Oct 25 02:45:56 GMT 2022","Tue Oct 25 02:45:58 GMT 2022","1735","","","","","","Validate Council Output -- @1.14 Testing : SouthTynesideCouncil",""
"broken","Tue Oct 25 02:43:41 GMT 2022","Tue Oct 25 02:43:41 GMT 2022","2","","","","","","Validate Council Output -- @1.6 Testing : CrawleyBoroughCouncil",""
"broken","Tue Oct 25 02:43:36 GMT 2022","Tue Oct 25 02:43:37 GMT 2022","581","","","","","","Validate Council Output -- @1.4 Testing : CastlepointDistrictCouncil",""
"broken","Tue Oct 25 02:43:41 GMT 2022","Tue Oct 25 02:43:41 GMT 2022","2","","","","","","Validate Council Output -- @1.8 Testing : HuntingdonDistrictCouncil",""
"broken","Tue Oct 25 02:45:56 GMT 2022","Tue Oct 25 02:45:56 GMT 2022","1","","","","","","Validate Council Output -- @1.12 Testing : NELincs",""
"passed","Tue Oct 25 02:46:05 GMT 2022","Tue Oct 25 02:46:09 GMT 2022","3940","","","","","","Validate Council Output -- @1.22 Testing : WindsorAndMaidenheadCouncil",""
"broken","Tue Oct 25 02:45:58 GMT 2022","Tue Oct 25 02:45:58 GMT 2022","2","","","","","","Validate Council Output -- @1.16 Testing : StockportBoroughCouncil",""
"passed","Tue Oct 25 02:43:30 GMT 2022","Tue Oct 25 02:43:36 GMT 2022","5886","","","","","","Validate Council Output -- @1.3 Testing : CardiffCouncil",""
"passed","Tue Oct 25 02:45:50 GMT 2022","Tue Oct 25 02:45:55 GMT 2022","4755","","","","","","Validate Council Output -- @1.10 Testing : ManchesterCityCouncil",""
"passed","Tue Oct 25 02:45:55 GMT 2022","Tue Oct 25 02:45:56 GMT 2022","1315","","","","","","Validate Council Output -- @1.11 Testing : MidSussexDistrictCouncil",""
"passed","Tue Oct 25 02:43:25 GMT 2022","Tue Oct 25 02:43:30 GMT 2022","5921","","","","","","Validate Council Output -- @1.2 Testing : BristolCityCouncil",""
"broken","Tue Oct 25 02:45:56 GMT 2022","Tue Oct 25 02:45:56 GMT 2022","2","","","","","","Validate Council Output -- @1.13 Testing : NewcastleCityCouncil",""
"broken","Tue Oct 25 02:45:58 GMT 2022","Tue Oct 25 02:45:58 GMT 2022","1","","","","","","Validate Council Output -- @1.18 Testing : WakefieldCityCouncil",""
