"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Feb 19 14:47:32 GMT 2023","Sun Feb 19 14:47:32 GMT 2023","2","","","","","","Validate Council Output -- @1.39 Testing : TorridgeDistrictCouncil",""
"passed","Sun Feb 19 14:47:37 GMT 2023","Sun Feb 19 14:47:42 GMT 2023","5114","","","","","","Validate Council Output -- @1.42 Testing : WaverleyBoroughCouncil",""
"broken","Sun Feb 19 14:43:23 GMT 2023","Sun Feb 19 14:43:25 GMT 2023","1871","","","","","","Validate Council Output -- @1.15 Testing : EastRidingCouncil",""
"passed","Sun Feb 19 14:46:56 GMT 2023","Sun Feb 19 14:46:58 GMT 2023","1777","","","","","","Validate Council Output -- @1.23 Testing : MidSussexDistrictCouncil",""
"passed","Sun Feb 19 14:47:53 GMT 2023","Sun Feb 19 14:47:54 GMT 2023","1265","","","","","","Validate Council Output -- @1.46 Testing : YorkCouncil",""
"broken","Sun Feb 19 14:41:36 GMT 2023","Sun Feb 19 14:41:37 GMT 2023","406","","","","","","Validate Council Output -- @1.3 Testing : BlackburnCouncil",""
"passed","Sun Feb 19 14:43:31 GMT 2023","Sun Feb 19 14:43:39 GMT 2023","7253","","","","","","Validate Council Output -- @1.18 Testing : HighPeakCouncil",""
"broken","Sun Feb 19 14:46:59 GMT 2023","Sun Feb 19 14:47:04 GMT 2023","5438","","","","","","Validate Council Output -- @1.26 Testing : NewcastleCityCouncil",""
"passed","Sun Feb 19 14:42:55 GMT 2023","Sun Feb 19 14:43:14 GMT 2023","19232","","","","","","Validate Council Output -- @1.9 Testing : Chilterns",""
"broken","Sun Feb 19 14:42:53 GMT 2023","Sun Feb 19 14:42:53 GMT 2023","650","","","","","","Validate Council Output -- @1.7 Testing : CastlepointDistrictCouncil",""
"passed","Sun Feb 19 14:42:48 GMT 2023","Sun Feb 19 14:42:53 GMT 2023","4514","","","","","","Validate Council Output -- @1.6 Testing : CardiffCouncil",""
"broken","Sun Feb 19 14:43:23 GMT 2023","Sun Feb 19 14:43:23 GMT 2023","808","","","","","","Validate Council Output -- @1.14 Testing : EastDevonDC",""
"passed","Sun Feb 19 14:43:25 GMT 2023","Sun Feb 19 14:43:29 GMT 2023","3291","","","","","","Validate Council Output -- @1.16 Testing : FenlandDistrictCouncil",""
