"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Jan 30 01:41:20 GMT 2023","Mon Jan 30 01:41:20 GMT 2023","2","","","","","","Validate Council Output -- @1.27 Testing : StHelensBC",""
"broken","Mon Jan 30 01:41:18 GMT 2023","Mon Jan 30 01:41:20 GMT 2023","2457","","","","","","Validate Council Output -- @1.26 Testing : SouthTynesideCouncil",""
"broken","Mon Jan 30 01:37:43 GMT 2023","Mon Jan 30 01:37:44 GMT 2023","675","","","","","","Validate Council Output -- @1.7 Testing : CastlepointDistrictCouncil",""
"passed","Mon Jan 30 01:41:49 GMT 2023","Mon Jan 30 01:41:54 GMT 2023","4943","","","","","","Validate Council Output -- @1.37 Testing : YorkCouncil",""
"broken","Mon Jan 30 01:37:52 GMT 2023","Mon Jan 30 01:37:52 GMT 2023","2","","","","","","Validate Council Output -- @1.12 Testing : EastDevonDC",""
"passed","Mon Jan 30 01:37:27 GMT 2023","Mon Jan 30 01:37:34 GMT 2023","7121","","","","","","Validate Council Output -- @1.5 Testing : BristolCityCouncil",""
"passed","Mon Jan 30 01:37:46 GMT 2023","Mon Jan 30 01:37:52 GMT 2023","5590","","","","","","Validate Council Output -- @1.11 Testing : DurhamCouncil",""
"broken","Mon Jan 30 01:37:58 GMT 2023","Mon Jan 30 01:37:58 GMT 2023","2","","","","","","Validate Council Output -- @1.14 Testing : GlasgowCityCouncil",""
"passed","Mon Jan 30 01:37:23 GMT 2023","Mon Jan 30 01:37:25 GMT 2023","2428","","","","","","Validate Council Output -- @1.1 Testing : BCPCouncil",""
"broken","Mon Jan 30 01:37:46 GMT 2023","Mon Jan 30 01:37:46 GMT 2023","280","","","","","","Validate Council Output -- @1.10 Testing : DoncasterCouncil",""
"broken","Mon Jan 30 01:41:03 GMT 2023","Mon Jan 30 01:41:03 GMT 2023","1","","","","","","Validate Council Output -- @1.22 Testing : NorthLanarkshireCouncil",""
"passed","Mon Jan 30 01:41:36 GMT 2023","Mon Jan 30 01:41:41 GMT 2023","5311","","","","","","Validate Council Output -- @1.34 Testing : WealdenDistrictCouncil",""
"passed","Mon Jan 30 01:41:00 GMT 2023","Mon Jan 30 01:41:03 GMT 2023","2369","","","","","","Validate Council Output -- @1.18 Testing : MidSussexDistrictCouncil",""
"broken","Mon Jan 30 01:37:25 GMT 2023","Mon Jan 30 01:37:27 GMT 2023","1518","","","","","","Validate Council Output -- @1.2 Testing : BexleyCouncil",""
"passed","Mon Jan 30 01:40:55 GMT 2023","Mon Jan 30 01:41:00 GMT 2023","4735","","","","","","Validate Council Output -- @1.17 Testing : ManchesterCityCouncil",""
"passed","Mon Jan 30 01:37:44 GMT 2023","Mon Jan 30 01:37:46 GMT 2023","2207","","","","","","Validate Council Output -- @1.8 Testing : CheshireEastCouncil",""
"broken","Mon Jan 30 01:41:03 GMT 2023","Mon Jan 30 01:41:03 GMT 2023","2","","","","","","Validate Council Output -- @1.20 Testing : NewarkAndSherwoodDC",""
"passed","Mon Jan 30 01:41:31 GMT 2023","Mon Jan 30 01:41:36 GMT 2023","5440","","","","","","Validate Council Output -- @1.33 Testing : WaverleyBoroughCouncil",""
"broken","Mon Jan 30 01:41:20 GMT 2023","Mon Jan 30 01:41:20 GMT 2023","1","","","","","","Validate Council Output -- @1.28 Testing : StockportBoroughCouncil",""
"broken","Mon Jan 30 01:37:58 GMT 2023","Mon Jan 30 01:37:58 GMT 2023","2","","","","","","Validate Council Output -- @1.15 Testing : HuntingdonDistrictCouncil",""
"broken","Mon Jan 30 01:41:03 GMT 2023","Mon Jan 30 01:41:03 GMT 2023","2","","","","","","Validate Council Output -- @1.19 Testing : NELincs",""
"broken","Mon Jan 30 01:37:27 GMT 2023","Mon Jan 30 01:37:27 GMT 2023","474","","","","","","Validate Council Output -- @1.3 Testing : BlackburnCouncil",""
"broken","Mon Jan 30 01:41:03 GMT 2023","Mon Jan 30 01:41:03 GMT 2023","2","","","","","","Validate Council Output -- @1.21 Testing : NewcastleCityCouncil",""
"passed","Mon Jan 30 01:41:24 GMT 2023","Mon Jan 30 01:41:28 GMT 2023","3579","","","","","","Validate Council Output -- @1.31 Testing : ValeofGlamorganCouncil",""
"passed","Mon Jan 30 01:41:41 GMT 2023","Mon Jan 30 01:41:45 GMT 2023","3378","","","","","","Validate Council Output -- @1.35 Testing : WiganBoroughCouncil",""
"broken","Mon Jan 30 01:41:24 GMT 2023","Mon Jan 30 01:41:24 GMT 2023","2","","","","","","Validate Council Output -- @1.30 Testing : TorridgeDistrictCouncil",""
"passed","Mon Jan 30 01:41:10 GMT 2023","Mon Jan 30 01:41:12 GMT 2023","2290","","","","","","Validate Council Output -- @1.24 Testing : SouthAyrshireCouncil",""
"passed","Mon Jan 30 01:41:12 GMT 2023","Mon Jan 30 01:41:18 GMT 2023","5535","","","","","","Validate Council Output -- @1.25 Testing : SouthOxfordshireCouncil",""
"broken","Mon Jan 30 01:37:46 GMT 2023","Mon Jan 30 01:37:46 GMT 2023","1","","","","","","Validate Council Output -- @1.9 Testing : CrawleyBoroughCouncil",""
"broken","Mon Jan 30 01:41:03 GMT 2023","Mon Jan 30 01:41:10 GMT 2023","7623","","","","","","Validate Council Output -- @1.23 Testing : NorthTynesideCouncil",""
"passed","Mon Jan 30 01:37:58 GMT 2023","Mon Jan 30 01:40:55 GMT 2023","177178","","","","","","Validate Council Output -- @1.16 Testing : LeedsCityCouncil",""
"passed","Mon Jan 30 01:41:28 GMT 2023","Mon Jan 30 01:41:31 GMT 2023","2730","","","","","","Validate Council Output -- @1.32 Testing : WarwickDistrictCouncil",""
"broken","Mon Jan 30 01:37:27 GMT 2023","Mon Jan 30 01:37:27 GMT 2023","2","","","","","","Validate Council Output -- @1.4 Testing : BoltonCouncil",""
"broken","Mon Jan 30 01:41:20 GMT 2023","Mon Jan 30 01:41:24 GMT 2023","3903","","","","","","Validate Council Output -- @1.29 Testing : TonbridgeAndMallingBC",""
