"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 22 10:32:15 GMT 2022","Thu Dec 22 10:32:21 GMT 2022","5633","","","","","","Validate Council Output -- @1.23 Testing : SouthOxfordshireCouncil",""
"passed","Thu Dec 22 10:32:36 GMT 2022","Thu Dec 22 10:32:39 GMT 2022","2897","","","","","","Validate Council Output -- @1.32 Testing : WiganBoroughCouncil",""
"broken","Thu Dec 22 10:28:59 GMT 2022","Thu Dec 22 10:28:59 GMT 2022","2","","","","","","Validate Council Output -- @1.4 Testing : BoltonCouncil",""
"broken","Thu Dec 22 10:32:12 GMT 2022","Thu Dec 22 10:32:12 GMT 2022","2","","","","","","Validate Council Output -- @1.20 Testing : NewcastleCityCouncil",""
"broken","Thu Dec 22 10:28:57 GMT 2022","Thu Dec 22 10:28:59 GMT 2022","1564","","","","","","Validate Council Output -- @1.2 Testing : BexleyCouncil",""
"passed","Thu Dec 22 10:29:25 GMT 2022","Thu Dec 22 10:29:34 GMT 2022","8494","","","","","","Validate Council Output -- @1.13 Testing : FenlandDistrictCouncil",""
"passed","Thu Dec 22 10:28:55 GMT 2022","Thu Dec 22 10:28:57 GMT 2022","1913","","","","","","Validate Council Output -- @1.1 Testing : BCPCouncil",""
"broken","Thu Dec 22 10:32:23 GMT 2022","Thu Dec 22 10:32:23 GMT 2022","1","","","","","","Validate Council Output -- @1.26 Testing : StockportBoroughCouncil",""
"passed","Thu Dec 22 10:32:29 GMT 2022","Thu Dec 22 10:32:36 GMT 2022","6695","","","","","","Validate Council Output -- @1.31 Testing : WealdenDistrictCouncil",""
"passed","Thu Dec 22 10:32:12 GMT 2022","Thu Dec 22 10:32:15 GMT 2022","2658","","","","","","Validate Council Output -- @1.22 Testing : SouthAyrshireCouncil",""
"broken","Thu Dec 22 10:29:34 GMT 2022","Thu Dec 22 10:29:34 GMT 2022","2","","","","","","Validate Council Output -- @1.14 Testing : HuntingdonDistrictCouncil",""
"broken","Thu Dec 22 10:29:15 GMT 2022","Thu Dec 22 10:29:15 GMT 2022","1","","","","","","Validate Council Output -- @1.9 Testing : CrawleyBoroughCouncil",""
"broken","Thu Dec 22 10:32:12 GMT 2022","Thu Dec 22 10:32:12 GMT 2022","2","","","","","","Validate Council Output -- @1.19 Testing : NewarkAndSherwoodDC",""
"broken","Thu Dec 22 10:32:21 GMT 2022","Thu Dec 22 10:32:23 GMT 2022","2255","","","","","","Validate Council Output -- @1.24 Testing : SouthTynesideCouncil",""
"passed","Thu Dec 22 10:32:24 GMT 2022","Thu Dec 22 10:32:29 GMT 2022","5066","","","","","","Validate Council Output -- @1.30 Testing : WaverleyBoroughCouncil",""
"broken","Thu Dec 22 10:32:23 GMT 2022","Thu Dec 22 10:32:23 GMT 2022","2","","","","","","Validate Council Output -- @1.27 Testing : TorridgeDistrictCouncil",""
