"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 01 02:38:09 GMT 2022","Tue Nov 01 02:38:15 GMT 2022","6062","","","","","","Validate Council Output -- @1.2 Testing : BristolCityCouncil",""
"passed","Tue Nov 01 02:41:18 GMT 2022","Tue Nov 01 02:41:23 GMT 2022","5064","","","","","","Validate Council Output -- @1.20 Testing : WaverleyBoroughCouncil",""
"broken","Tue Nov 01 02:38:21 GMT 2022","Tue Nov 01 02:38:21 GMT 2022","2","","","","","","Validate Council Output -- @1.6 Testing : CrawleyBoroughCouncil",""
"passed","Tue Nov 01 02:38:07 GMT 2022","Tue Nov 01 02:38:09 GMT 2022","1568","","","","","","Validate Council Output -- @1.1 Testing : BlackburnCouncil",""
"passed","Tue Nov 01 02:41:26 GMT 2022","Tue Nov 01 02:41:30 GMT 2022","3709","","","","","","Validate Council Output -- @1.22 Testing : WindsorAndMaidenheadCouncil",""
"passed","Tue Nov 01 02:41:13 GMT 2022","Tue Nov 01 02:41:14 GMT 2022","1485","","","","","","Validate Council Output -- @1.11 Testing : MidSussexDistrictCouncil",""
"broken","Tue Nov 01 02:41:16 GMT 2022","Tue Nov 01 02:41:16 GMT 2022","2","","","","","","Validate Council Output -- @1.17 Testing : TorridgeDistrictCouncil",""
"passed","Tue Nov 01 02:38:21 GMT 2022","Tue Nov 01 02:41:08 GMT 2022","166826","","","","","","Validate Council Output -- @1.9 Testing : LeedsCityCouncil",""
"broken","Tue Nov 01 02:38:21 GMT 2022","Tue Nov 01 02:38:21 GMT 2022","2","","","","","","Validate Council Output -- @1.8 Testing : HuntingdonDistrictCouncil",""
"broken","Tue Nov 01 02:41:14 GMT 2022","Tue Nov 01 02:41:16 GMT 2022","2005","","","","","","Validate Council Output -- @1.14 Testing : SouthTynesideCouncil",""
"passed","Tue Nov 01 02:41:16 GMT 2022","Tue Nov 01 02:41:18 GMT 2022","1760","","","","","","Validate Council Output -- @1.19 Testing : WarwickDistrictCouncil",""
"passed","Tue Nov 01 02:41:30 GMT 2022","Tue Nov 01 02:41:31 GMT 2022","1458","","","","","","Validate Council Output -- @1.23 Testing : YorkCouncil",""
"passed","Tue Nov 01 02:38:15 GMT 2022","Tue Nov 01 02:38:19 GMT 2022","4118","","","","","","Validate Council Output -- @1.3 Testing : CardiffCouncil",""
"broken","Tue Nov 01 02:41:14 GMT 2022","Tue Nov 01 02:41:14 GMT 2022","2","","","","","","Validate Council Output -- @1.12 Testing : NELincs",""
"passed","Tue Nov 01 02:38:19 GMT 2022","Tue Nov 01 02:38:21 GMT 2022","1812","","","","","","Validate Council Output -- @1.5 Testing : CheshireEastCouncil",""
"passed","Tue Nov 01 02:41:08 GMT 2022","Tue Nov 01 02:41:13 GMT 2022","4597","","","","","","Validate Council Output -- @1.10 Testing : ManchesterCityCouncil",""
"broken","Tue Nov 01 02:41:16 GMT 2022","Tue Nov 01 02:41:16 GMT 2022","2","","","","","","Validate Council Output -- @1.15 Testing : StHelensBC",""
"broken","Tue Nov 01 02:41:16 GMT 2022","Tue Nov 01 02:41:16 GMT 2022","2","","","","","","Validate Council Output -- @1.18 Testing : WakefieldCityCouncil",""
"broken","Tue Nov 01 02:41:14 GMT 2022","Tue Nov 01 02:41:14 GMT 2022","2","","","","","","Validate Council Output -- @1.13 Testing : NewcastleCityCouncil",""
"passed","Tue Nov 01 02:41:23 GMT 2022","Tue Nov 01 02:41:26 GMT 2022","3161","","","","","","Validate Council Output -- @1.21 Testing : WiganBoroughCouncil",""
"broken","Tue Nov 01 02:41:16 GMT 2022","Tue Nov 01 02:41:16 GMT 2022","2","","","","","","Validate Council Output -- @1.16 Testing : StockportBoroughCouncil",""
"broken","Tue Nov 01 02:38:21 GMT 2022","Tue Nov 01 02:38:21 GMT 2022","2","","","","","","Validate Council Output -- @1.7 Testing : EastDevonDC",""
"broken","Tue Nov 01 02:38:19 GMT 2022","Tue Nov 01 02:38:19 GMT 2022","526","","","","","","Validate Council Output -- @1.4 Testing : CastlepointDistrictCouncil",""
