"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 10 19:56:20 GMT 2022","Wed Aug 10 19:56:25 GMT 2022","4588","","","","","","Validate Council Output -- @1.12 Testing : SouthTynesideCouncil",""
"broken","Wed Aug 10 19:56:27 GMT 2022","Wed Aug 10 19:56:27 GMT 2022","1","","","","","","Validate Council Output -- @1.18 Testing : WiganBoroughCouncil",""
"broken","Wed Aug 10 19:56:25 GMT 2022","Wed Aug 10 19:56:25 GMT 2022","1","","","","","","Validate Council Output -- @1.16 Testing : WakefieldCityCouncil",""
"broken","Wed Aug 10 19:52:16 GMT 2022","Wed Aug 10 19:52:16 GMT 2022","2","","","","","","Validate Council Output -- @1.6 Testing : EastDevonDC",""
"broken","Wed Aug 10 19:56:25 GMT 2022","Wed Aug 10 19:56:25 GMT 2022","2","","","","","","Validate Council Output -- @1.15 Testing : TorridgeDistrictCouncil",""
"passed","Wed Aug 10 19:52:07 GMT 2022","Wed Aug 10 19:52:13 GMT 2022","5408","","","","","","Validate Council Output -- @1.2 Testing : CardiffCouncil",""
"broken","Wed Aug 10 19:52:13 GMT 2022","Wed Aug 10 19:52:14 GMT 2022","1179","","","","","","Validate Council Output -- @1.3 Testing : CastlepointDistrictCouncil",""
"passed","Wed Aug 10 19:56:18 GMT 2022","Wed Aug 10 19:56:20 GMT 2022","1715","","","","","","Validate Council Output -- @1.9 Testing : MidSussexDistrictCouncil",""
"passed","Wed Aug 10 19:52:06 GMT 2022","Wed Aug 10 19:52:07 GMT 2022","1589","","","","","","Validate Council Output -- @1.1 Testing : BlackburnCouncil",""
"broken","Wed Aug 10 19:56:20 GMT 2022","Wed Aug 10 19:56:20 GMT 2022","2","","","","","","Validate Council Output -- @1.10 Testing : NELincs",""
"passed","Wed Aug 10 19:52:16 GMT 2022","Wed Aug 10 19:56:18 GMT 2022","242037","","","","","","Validate Council Output -- @1.8 Testing : LeedsCityCouncil",""
"broken","Wed Aug 10 19:52:16 GMT 2022","Wed Aug 10 19:52:16 GMT 2022","2","","","","","","Validate Council Output -- @1.7 Testing : HuntingdonDistrictCouncil",""
"passed","Wed Aug 10 19:52:14 GMT 2022","Wed Aug 10 19:52:16 GMT 2022","2241","","","","","","Validate Council Output -- @1.4 Testing : CheshireEastCouncil",""
"broken","Wed Aug 10 19:56:25 GMT 2022","Wed Aug 10 19:56:25 GMT 2022","2","","","","","","Validate Council Output -- @1.14 Testing : StockportBoroughCouncil",""
"passed","Wed Aug 10 19:56:27 GMT 2022","Wed Aug 10 19:56:29 GMT 2022","1919","","","","","","Validate Council Output -- @1.19 Testing : YorkCouncil",""
"broken","Wed Aug 10 19:56:20 GMT 2022","Wed Aug 10 19:56:20 GMT 2022","2","","","","","","Validate Council Output -- @1.11 Testing : NewcastleCityCouncil",""
"broken","Wed Aug 10 19:52:16 GMT 2022","Wed Aug 10 19:52:16 GMT 2022","2","","","","","","Validate Council Output -- @1.5 Testing : CrawleyBoroughCouncil",""
"broken","Wed Aug 10 19:56:25 GMT 2022","Wed Aug 10 19:56:25 GMT 2022","2","","","","","","Validate Council Output -- @1.13 Testing : StHelensBC",""
"passed","Wed Aug 10 19:56:25 GMT 2022","Wed Aug 10 19:56:27 GMT 2022","2441","","","","","","Validate Council Output -- @1.17 Testing : WarwickDistrictCouncil",""
