"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 11 01:59:36 GMT 2022","Thu Aug 11 01:59:40 GMT 2022","3479","","","","","","Validate Council Output -- @1.2 Testing : CardiffCouncil",""
"broken","Thu Aug 11 01:59:42 GMT 2022","Thu Aug 11 01:59:42 GMT 2022","2","","","","","","Validate Council Output -- @1.5 Testing : CrawleyBoroughCouncil",""
"broken","Thu Aug 11 02:02:08 GMT 2022","Thu Aug 11 02:02:08 GMT 2022","2","","","","","","Validate Council Output -- @1.15 Testing : TorridgeDistrictCouncil",""
"broken","Thu Aug 11 01:59:42 GMT 2022","Thu Aug 11 01:59:42 GMT 2022","2","","","","","","Validate Council Output -- @1.7 Testing : HuntingdonDistrictCouncil",""
"passed","Thu Aug 11 02:02:05 GMT 2022","Thu Aug 11 02:02:08 GMT 2022","3189","","","","","","Validate Council Output -- @1.12 Testing : SouthTynesideCouncil",""
"passed","Thu Aug 11 01:59:41 GMT 2022","Thu Aug 11 01:59:42 GMT 2022","1673","","","","","","Validate Council Output -- @1.4 Testing : CheshireEastCouncil",""
"broken","Thu Aug 11 02:02:08 GMT 2022","Thu Aug 11 02:02:08 GMT 2022","3","","","","","","Validate Council Output -- @1.13 Testing : StHelensBC",""
"passed","Thu Aug 11 01:59:42 GMT 2022","Thu Aug 11 02:02:02 GMT 2022","139849","","","","","","Validate Council Output -- @1.8 Testing : LeedsCityCouncil",""
"broken","Thu Aug 11 02:02:11 GMT 2022","Thu Aug 11 02:02:11 GMT 2022","2","","","","","","Validate Council Output -- @1.18 Testing : WiganBoroughCouncil",""
"passed","Thu Aug 11 02:02:11 GMT 2022","Thu Aug 11 02:02:14 GMT 2022","3366","","","","","","Validate Council Output -- @1.19 Testing : YorkCouncil",""
"broken","Thu Aug 11 01:59:40 GMT 2022","Thu Aug 11 01:59:41 GMT 2022","730","","","","","","Validate Council Output -- @1.3 Testing : CastlepointDistrictCouncil",""
"broken","Thu Aug 11 02:02:08 GMT 2022","Thu Aug 11 02:02:08 GMT 2022","2","","","","","","Validate Council Output -- @1.14 Testing : StockportBoroughCouncil",""
"passed","Thu Aug 11 02:02:02 GMT 2022","Thu Aug 11 02:02:05 GMT 2022","2571","","","","","","Validate Council Output -- @1.9 Testing : MidSussexDistrictCouncil",""
"passed","Thu Aug 11 01:59:35 GMT 2022","Thu Aug 11 01:59:36 GMT 2022","924","","","","","","Validate Council Output -- @1.1 Testing : BlackburnCouncil",""
"broken","Thu Aug 11 02:02:08 GMT 2022","Thu Aug 11 02:02:08 GMT 2022","2","","","","","","Validate Council Output -- @1.16 Testing : WakefieldCityCouncil",""
"passed","Thu Aug 11 02:02:08 GMT 2022","Thu Aug 11 02:02:11 GMT 2022","2702","","","","","","Validate Council Output -- @1.17 Testing : WarwickDistrictCouncil",""
"broken","Thu Aug 11 02:02:05 GMT 2022","Thu Aug 11 02:02:05 GMT 2022","2","","","","","","Validate Council Output -- @1.11 Testing : NewcastleCityCouncil",""
"broken","Thu Aug 11 01:59:42 GMT 2022","Thu Aug 11 01:59:42 GMT 2022","2","","","","","","Validate Council Output -- @1.6 Testing : EastDevonDC",""
"broken","Thu Aug 11 02:02:05 GMT 2022","Thu Aug 11 02:02:05 GMT 2022","2","","","","","","Validate Council Output -- @1.10 Testing : NELincs",""
