"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Dec 08 01:42:21 GMT 2022","Thu Dec 08 01:42:21 GMT 2022","2","","","","","","Validate Council Output -- @1.26 Testing : WakefieldCityCouncil",""
"broken","Thu Dec 08 01:42:21 GMT 2022","Thu Dec 08 01:42:21 GMT 2022","1","","","","","","Validate Council Output -- @1.24 Testing : StockportBoroughCouncil",""
"passed","Thu Dec 08 01:42:10 GMT 2022","Thu Dec 08 01:42:12 GMT 2022","1382","","","","","","Validate Council Output -- @1.16 Testing : MidSussexDistrictCouncil",""
"broken","Thu Dec 08 01:40:13 GMT 2022","Thu Dec 08 01:40:13 GMT 2022","2","","","","","","Validate Council Output -- @1.13 Testing : HuntingdonDistrictCouncil",""
"broken","Thu Dec 08 01:42:12 GMT 2022","Thu Dec 08 01:42:12 GMT 2022","2","","","","","","Validate Council Output -- @1.18 Testing : NewarkAndSherwoodDC",""
"broken","Thu Dec 08 01:40:06 GMT 2022","Thu Dec 08 01:40:06 GMT 2022","2","","","","","","Validate Council Output -- @1.11 Testing : EastDevonDC",""
"passed","Thu Dec 08 01:42:14 GMT 2022","Thu Dec 08 01:42:19 GMT 2022","4877","","","","","","Validate Council Output -- @1.21 Testing : SouthOxfordshireCouncil",""
"passed","Thu Dec 08 01:39:52 GMT 2022","Thu Dec 08 01:39:57 GMT 2022","5308","","","","","","Validate Council Output -- @1.5 Testing : BristolCityCouncil",""
"passed","Thu Dec 08 01:42:22 GMT 2022","Thu Dec 08 01:42:28 GMT 2022","5463","","","","","","Validate Council Output -- @1.28 Testing : WaverleyBoroughCouncil",""
"passed","Thu Dec 08 01:39:57 GMT 2022","Thu Dec 08 01:40:01 GMT 2022","4241","","","","","","Validate Council Output -- @1.6 Testing : CardiffCouncil",""
"broken","Thu Dec 08 01:39:52 GMT 2022","Thu Dec 08 01:39:52 GMT 2022","2","","","","","","Validate Council Output -- @1.4 Testing : BoltonCouncil",""
"passed","Thu Dec 08 01:40:06 GMT 2022","Thu Dec 08 01:40:13 GMT 2022","6423","","","","","","Validate Council Output -- @1.12 Testing : FenlandDistrictCouncil",""
"passed","Thu Dec 08 01:42:12 GMT 2022","Thu Dec 08 01:42:14 GMT 2022","2494","","","","","","Validate Council Output -- @1.20 Testing : SouthAyrshireCouncil",""
"passed","Thu Dec 08 01:42:34 GMT 2022","Thu Dec 08 01:42:36 GMT 2022","2458","","","","","","Validate Council Output -- @1.30 Testing : WiganBoroughCouncil",""
"passed","Thu Dec 08 01:40:02 GMT 2022","Thu Dec 08 01:40:04 GMT 2022","1776","","","","","","Validate Council Output -- @1.8 Testing : CheshireEastCouncil",""
"broken","Thu Dec 08 01:42:19 GMT 2022","Thu Dec 08 01:42:21 GMT 2022","1454","","","","","","Validate Council Output -- @1.22 Testing : SouthTynesideCouncil",""
"broken","Thu Dec 08 01:40:04 GMT 2022","Thu Dec 08 01:40:04 GMT 2022","2","","","","","","Validate Council Output -- @1.9 Testing : CrawleyBoroughCouncil",""
"passed","Thu Dec 08 01:42:06 GMT 2022","Thu Dec 08 01:42:10 GMT 2022","4215","","","","","","Validate Council Output -- @1.15 Testing : ManchesterCityCouncil",""
"passed","Thu Dec 08 01:42:40 GMT 2022","Thu Dec 08 01:42:44 GMT 2022","4501","","","","","","Validate Council Output -- @1.32 Testing : YorkCouncil",""
"passed","Thu Dec 08 01:40:04 GMT 2022","Thu Dec 08 01:40:06 GMT 2022","2630","","","","","","Validate Council Output -- @1.10 Testing : DoncasterCouncil",""
"broken","Thu Dec 08 01:42:21 GMT 2022","Thu Dec 08 01:42:21 GMT 2022","2","","","","","","Validate Council Output -- @1.23 Testing : StHelensBC",""
"broken","Thu Dec 08 01:40:01 GMT 2022","Thu Dec 08 01:40:02 GMT 2022","536","","","","","","Validate Council Output -- @1.7 Testing : CastlepointDistrictCouncil",""
"broken","Thu Dec 08 01:42:21 GMT 2022","Thu Dec 08 01:42:21 GMT 2022","2","","","","","","Validate Council Output -- @1.25 Testing : TorridgeDistrictCouncil",""
"passed","Thu Dec 08 01:42:28 GMT 2022","Thu Dec 08 01:42:34 GMT 2022","5850","","","","","","Validate Council Output -- @1.29 Testing : WealdenDistrictCouncil",""
"passed","Thu Dec 08 01:39:48 GMT 2022","Thu Dec 08 01:39:50 GMT 2022","1614","","","","","","Validate Council Output -- @1.1 Testing : BCPCouncil",""
"broken","Thu Dec 08 01:39:52 GMT 2022","Thu Dec 08 01:39:52 GMT 2022","286","","","","","","Validate Council Output -- @1.3 Testing : BlackburnCouncil",""
"broken","Thu Dec 08 01:42:12 GMT 2022","Thu Dec 08 01:42:12 GMT 2022","2","","","","","","Validate Council Output -- @1.17 Testing : NELincs",""
"broken","Thu Dec 08 01:42:12 GMT 2022","Thu Dec 08 01:42:12 GMT 2022","1","","","","","","Validate Council Output -- @1.19 Testing : NewcastleCityCouncil",""
"passed","Thu Dec 08 01:42:36 GMT 2022","Thu Dec 08 01:42:40 GMT 2022","3827","","","","","","Validate Council Output -- @1.31 Testing : WindsorAndMaidenheadCouncil",""
"passed","Thu Dec 08 01:40:13 GMT 2022","Thu Dec 08 01:42:06 GMT 2022","113204","","","","","","Validate Council Output -- @1.14 Testing : LeedsCityCouncil",""
"broken","Thu Dec 08 01:42:21 GMT 2022","Thu Dec 08 01:42:22 GMT 2022","1719","","","","","","Validate Council Output -- @1.27 Testing : WarwickDistrictCouncil",""
"passed","Thu Dec 08 01:39:50 GMT 2022","Thu Dec 08 01:39:52 GMT 2022","1868","","","","","","Validate Council Output -- @1.2 Testing : BexleyCouncil",""
