"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Dec 27 01:36:37 GMT 2022","Tue Dec 27 01:36:37 GMT 2022","531","","","","","","Validate Council Output -- @1.3 Testing : BlackburnCouncil",""
"broken","Tue Dec 27 01:36:52 GMT 2022","Tue Dec 27 01:36:52 GMT 2022","2","","","","","","Validate Council Output -- @1.9 Testing : CrawleyBoroughCouncil",""
"broken","Tue Dec 27 01:39:54 GMT 2022","Tue Dec 27 01:39:54 GMT 2022","1","","","","","","Validate Council Output -- @1.19 Testing : NewarkAndSherwoodDC",""
"broken","Tue Dec 27 01:40:05 GMT 2022","Tue Dec 27 01:40:05 GMT 2022","2","","","","","","Validate Council Output -- @1.26 Testing : StockportBoroughCouncil",""
"passed","Tue Dec 27 01:36:55 GMT 2022","Tue Dec 27 01:37:00 GMT 2022","5344","","","","","","Validate Council Output -- @1.11 Testing : DurhamCouncil",""
"broken","Tue Dec 27 01:40:05 GMT 2022","Tue Dec 27 01:40:05 GMT 2022","2","","","","","","Validate Council Output -- @1.25 Testing : StHelensBC",""
"passed","Tue Dec 27 01:39:57 GMT 2022","Tue Dec 27 01:40:02 GMT 2022","5559","","","","","","Validate Council Output -- @1.23 Testing : SouthOxfordshireCouncil",""
"broken","Tue Dec 27 01:39:54 GMT 2022","Tue Dec 27 01:39:54 GMT 2022","2","","","","","","Validate Council Output -- @1.18 Testing : NELincs",""
"passed","Tue Dec 27 01:36:44 GMT 2022","Tue Dec 27 01:36:49 GMT 2022","4821","","","","","","Validate Council Output -- @1.6 Testing : CardiffCouncil",""
"broken","Tue Dec 27 01:36:37 GMT 2022","Tue Dec 27 01:36:37 GMT 2022","2","","","","","","Validate Council Output -- @1.4 Testing : BoltonCouncil",""
"passed","Tue Dec 27 01:42:39 GMT 2022","Tue Dec 27 01:42:43 GMT 2022","4814","","","","","","Validate Council Output -- @1.34 Testing : YorkCouncil",""
"broken","Tue Dec 27 01:40:02 GMT 2022","Tue Dec 27 01:40:05 GMT 2022","2117","","","","","","Validate Council Output -- @1.24 Testing : SouthTynesideCouncil",""
"passed","Tue Dec 27 01:36:37 GMT 2022","Tue Dec 27 01:36:44 GMT 2022","6639","","","","","","Validate Council Output -- @1.5 Testing : BristolCityCouncil",""
"broken","Tue Dec 27 01:40:05 GMT 2022","Tue Dec 27 01:40:07 GMT 2022","2292","","","","","","Validate Council Output -- @1.29 Testing : WarwickDistrictCouncil",""
"passed","Tue Dec 27 01:37:09 GMT 2022","Tue Dec 27 01:39:48 GMT 2022","158737","","","","","","Validate Council Output -- @1.15 Testing : LeedsCityCouncil",""
"broken","Tue Dec 27 01:37:09 GMT 2022","Tue Dec 27 01:37:09 GMT 2022","2","","","","","","Validate Council Output -- @1.14 Testing : HuntingdonDistrictCouncil",""
"broken","Tue Dec 27 01:40:05 GMT 2022","Tue Dec 27 01:40:05 GMT 2022","1","","","","","","Validate Council Output -- @1.27 Testing : TorridgeDistrictCouncil",""
"passed","Tue Dec 27 01:36:50 GMT 2022","Tue Dec 27 01:36:52 GMT 2022","1981","","","","","","Validate Council Output -- @1.8 Testing : CheshireEastCouncil",""
"broken","Tue Dec 27 01:36:35 GMT 2022","Tue Dec 27 01:36:37 GMT 2022","2040","","","","","","Validate Council Output -- @1.2 Testing : BexleyCouncil",""
"passed","Tue Dec 27 01:39:53 GMT 2022","Tue Dec 27 01:39:54 GMT 2022","1531","","","","","","Validate Council Output -- @1.17 Testing : MidSussexDistrictCouncil",""
"passed","Tue Dec 27 01:37:00 GMT 2022","Tue Dec 27 01:37:09 GMT 2022","9109","","","","","","Validate Council Output -- @1.13 Testing : FenlandDistrictCouncil",""
"passed","Tue Dec 27 01:36:52 GMT 2022","Tue Dec 27 01:36:55 GMT 2022","3241","","","","","","Validate Council Output -- @1.10 Testing : DoncasterCouncil",""
"passed","Tue Dec 27 01:39:54 GMT 2022","Tue Dec 27 01:39:57 GMT 2022","2674","","","","","","Validate Council Output -- @1.22 Testing : SouthAyrshireCouncil",""
"broken","Tue Dec 27 01:39:54 GMT 2022","Tue Dec 27 01:39:54 GMT 2022","1","","","","","","Validate Council Output -- @1.21 Testing : NorthLanarkshireCouncil",""
"passed","Tue Dec 27 01:42:35 GMT 2022","Tue Dec 27 01:42:39 GMT 2022","3717","","","","","","Validate Council Output -- @1.33 Testing : WindsorAndMaidenheadCouncil",""
"passed","Tue Dec 27 01:39:48 GMT 2022","Tue Dec 27 01:39:53 GMT 2022","4633","","","","","","Validate Council Output -- @1.16 Testing : ManchesterCityCouncil",""
"passed","Tue Dec 27 01:42:32 GMT 2022","Tue Dec 27 01:42:35 GMT 2022","3173","","","","","","Validate Council Output -- @1.32 Testing : WiganBoroughCouncil",""
"broken","Tue Dec 27 01:37:00 GMT 2022","Tue Dec 27 01:37:00 GMT 2022","2","","","","","","Validate Council Output -- @1.12 Testing : EastDevonDC",""
"passed","Tue Dec 27 01:36:32 GMT 2022","Tue Dec 27 01:36:35 GMT 2022","2457","","","","","","Validate Council Output -- @1.1 Testing : BCPCouncil",""
"passed","Tue Dec 27 01:40:07 GMT 2022","Tue Dec 27 01:42:25 GMT 2022","138251","","","","","","Validate Council Output -- @1.30 Testing : WaverleyBoroughCouncil",""
"passed","Tue Dec 27 01:42:25 GMT 2022","Tue Dec 27 01:42:32 GMT 2022","6617","","","","","","Validate Council Output -- @1.31 Testing : WealdenDistrictCouncil",""
"broken","Tue Dec 27 01:39:54 GMT 2022","Tue Dec 27 01:39:54 GMT 2022","2","","","","","","Validate Council Output -- @1.20 Testing : NewcastleCityCouncil",""
"broken","Tue Dec 27 01:40:05 GMT 2022","Tue Dec 27 01:40:05 GMT 2022","2","","","","","","Validate Council Output -- @1.28 Testing : WakefieldCityCouncil",""
"broken","Tue Dec 27 01:36:49 GMT 2022","Tue Dec 27 01:36:50 GMT 2022","742","","","","","","Validate Council Output -- @1.7 Testing : CastlepointDistrictCouncil",""
