"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Oct 16 02:49:48 GMT 2022","Sun Oct 16 02:49:48 GMT 2022","2","","","","","","Validate Council Output -- @1.15 Testing : StHelensBC",""
"passed","Sun Oct 16 02:50:01 GMT 2022","Sun Oct 16 02:50:05 GMT 2022","4553","","","","","","Validate Council Output -- @1.22 Testing : WindsorAndMaidenheadCouncil",""
"passed","Sun Oct 16 02:50:05 GMT 2022","Sun Oct 16 02:50:12 GMT 2022","7149","","","","","","Validate Council Output -- @1.23 Testing : YorkCouncil",""
"broken","Sun Oct 16 02:49:46 GMT 2022","Sun Oct 16 02:49:46 GMT 2022","2","","","","","","Validate Council Output -- @1.12 Testing : NELincs",""
"broken","Sun Oct 16 02:47:10 GMT 2022","Sun Oct 16 02:47:10 GMT 2022","1","","","","","","Validate Council Output -- @1.8 Testing : HuntingdonDistrictCouncil",""
"passed","Sun Oct 16 02:46:56 GMT 2022","Sun Oct 16 02:47:02 GMT 2022","6302","","","","","","Validate Council Output -- @1.2 Testing : BristolCityCouncil",""
"passed","Sun Oct 16 02:49:55 GMT 2022","Sun Oct 16 02:50:01 GMT 2022","5836","","","","","","Validate Council Output -- @1.20 Testing : WaverleyBoroughCouncil",""
"passed","Sun Oct 16 02:47:08 GMT 2022","Sun Oct 16 02:47:10 GMT 2022","1958","","","","","","Validate Council Output -- @1.5 Testing : CheshireEastCouncil",""
"broken","Sun Oct 16 02:47:10 GMT 2022","Sun Oct 16 02:47:10 GMT 2022","2","","","","","","Validate Council Output -- @1.7 Testing : EastDevonDC",""
"broken","Sun Oct 16 02:47:10 GMT 2022","Sun Oct 16 02:47:10 GMT 2022","2","","","","","","Validate Council Output -- @1.6 Testing : CrawleyBoroughCouncil",""
"broken","Sun Oct 16 02:49:46 GMT 2022","Sun Oct 16 02:49:46 GMT 2022","1","","","","","","Validate Council Output -- @1.13 Testing : NewcastleCityCouncil",""
"broken","Sun Oct 16 02:50:01 GMT 2022","Sun Oct 16 02:50:01 GMT 2022","2","","","","","","Validate Council Output -- @1.21 Testing : WiganBoroughCouncil",""
"passed","Sun Oct 16 02:49:48 GMT 2022","Sun Oct 16 02:49:55 GMT 2022","6734","","","","","","Validate Council Output -- @1.19 Testing : WarwickDistrictCouncil",""
"passed","Sun Oct 16 02:49:22 GMT 2022","Sun Oct 16 02:49:43 GMT 2022","21086","","","","","","Validate Council Output -- @1.10 Testing : ManchesterCityCouncil",""
"passed","Sun Oct 16 02:47:10 GMT 2022","Sun Oct 16 02:49:22 GMT 2022","132394","","","","","","Validate Council Output -- @1.9 Testing : LeedsCityCouncil",""
"passed","Sun Oct 16 02:47:02 GMT 2022","Sun Oct 16 02:47:07 GMT 2022","5586","","","","","","Validate Council Output -- @1.3 Testing : CardiffCouncil",""
"broken","Sun Oct 16 02:49:48 GMT 2022","Sun Oct 16 02:49:48 GMT 2022","2","","","","","","Validate Council Output -- @1.17 Testing : TorridgeDistrictCouncil",""
"broken","Sun Oct 16 02:49:48 GMT 2022","Sun Oct 16 02:49:48 GMT 2022","2","","","","","","Validate Council Output -- @1.18 Testing : WakefieldCityCouncil",""
"passed","Sun Oct 16 02:46:54 GMT 2022","Sun Oct 16 02:46:56 GMT 2022","1333","","","","","","Validate Council Output -- @1.1 Testing : BlackburnCouncil",""
"passed","Sun Oct 16 02:49:43 GMT 2022","Sun Oct 16 02:49:46 GMT 2022","2220","","","","","","Validate Council Output -- @1.11 Testing : MidSussexDistrictCouncil",""
"broken","Sun Oct 16 02:49:48 GMT 2022","Sun Oct 16 02:49:48 GMT 2022","1","","","","","","Validate Council Output -- @1.16 Testing : StockportBoroughCouncil",""
"broken","Sun Oct 16 02:47:07 GMT 2022","Sun Oct 16 02:47:08 GMT 2022","570","","","","","","Validate Council Output -- @1.4 Testing : CastlepointDistrictCouncil",""
"broken","Sun Oct 16 02:49:46 GMT 2022","Sun Oct 16 02:49:48 GMT 2022","2235","","","","","","Validate Council Output -- @1.14 Testing : SouthTynesideCouncil",""
